,ACONDICIONAMIENTOVEHICULOS,ACONDICIONAMIENTOVIAJEROS,BARRIO,CALIFICADORPORTAL,CARRETERA,CODIGOCTMESTACIONREDMETRO,CODIGOEMPRESA,CODIGOENTIDAD,CODIGOESTACION,CODIGOINTERCAMBIADOR,CODIGOMUNICIPIO,CODIGONUCLEO,CODIGOPOSTAL,CODIGOPROVINCIA,CODIGOVIA,CORONA123,CORONATARIFARIA,CORREDOR,DENOMINACION,DENOMINACIONABREVIADA,DENOMINACION_SAE,DISTRITO,ENCUESTAAFOROS,ENCUESTADOMICILIARIA,FECHAACTUAL,FECHAALTA,FECHAFIN,FECHAINICIO,GRADOACCESIBILIDAD,HOJA25000,IDESTACION,INTERURBANOS_CODIGOEMT_CRTM,INTERURBANOS_CODIGOEMT_EMPRESA,LATITUD,LINEAS,LONGITUD,MODO,MODOINTERCAMBIADOR,NOMBREVIA,NUMEROPORTAL,OBJECTID,OBSERVACIONES,PARTICULA,SECCIONCENSAL,SECTOR,SECTORURBANO,SITUACION,SITUACIONCALLE,TESELA,TIPO,TIPONUMERO,TIPOVIA,X,Y,ZONATRANSPORTE
212,3,2,021,,,,4324,07901,3606,13,079,0790101,28045,28,11713,1,A,4,ESTACION DE MENDEZ ALVARO,Ombu S/N (Estación Sur de Autobuses),,02,,44,20170920,20010709,,19861001,T,,6_3606,,,40.39523773190399,113,-3.677380633306498,6,90.0,Ombu,3,213,,del,001,1,,S,,,U,N,Calle,442623.0,4472054.0,079-02-044
213,3,2,164,,,,1843,07901,3607,228,079,,28033,28,05509,2,A,1,AV.SAN LUIS-SOLSONA,"Av. de San Luís, 7",,16,,449,20170920,20010709,,19861001,T,,6_3607,,,40.47233068957047,"107, 125, 172, 172SF",-3.651859001864026,6,93.0,San Luis,7,214,,de,040,,,S,,T0792456,U,N,Avda,444852.0,4480595.0,079-16-449
214,3,2,5,,,,1965,07901,3608,,079,,28045,28,05084,1,A,4,RAMIREZ DE PRADO-JUAN MARIANA,"Ramírez de Prado, 12",,02,,35,20170920,20010709,,19861001,T,,6_3608,,,40.39916897868438,8,-3.686010410462852,6,,Ramírez de Prado,20,215,,de,52,1,,S,,,U,N,Calle,441894.0,4472496.0,079-02-035
215,3,2,215,,,,4889,07901,3611,,079,0790101,28043,28,45705,1,A,2,RIBERA DEL LOIRA Nº 52,Ribera del Loira frente al Nº 52,,21,,578,20170920,20010709,,19861001,T,559-2,6_3611,,,40.46160218459645,104,-3.6196570761180453,6,,Ribera del Loira,52,216,Frente al nº 52,de la,029,,,S,,T0793706,U,N,Calle,447573.0,4479385.0,079-21-578
216,3,2,208,,,,4385,07901,3612,,079,,28027,28,07235,2,A,2,AV.25 SEPTIEMBRE-PZA.ENSIDESA,Av 25 de Septiembre frente Pza Ensidesa,,20,,545,20170920,20010709,,19861001,T,,6_3612,,,40.443731412788544,104,-3.6248984466724927,6,,Veinticinco de Septiembre,1,217,,del,095,4,,S,,,U,N,Avda,447115.0,4477404.0,079-20-545
217,3,2,208,,,,4386,07901,3613,,079,,28027,28,11667,1,A,2,GTA.RICARDO VELAZQUEZ BOSCO,Gta.Ricardo Velázquez con Luca de Tena,,20,,541,20170920,20010709,,19861001,T,559-2,6_3613,,,40.447370717214305,104,-3.626409609438187,6,,Ricardo Velázquez Bosco,3,218,,de,099,,,S,,T0795600,U,N,Gta,446990.0,4477809.0,079-20-541
218,3,2,208,,,,4381,07901,3614,,079,0790101,28027,28,07235,2,A,2,AV.25 SEPTIEMBRE-PZA.J.A.SUANCES,Av 25 Sept con Pza Juan Antonio Suances,,20,,545,20170920,20010709,,19861001,T,,6_3614,,,40.44507115207336,104,-3.625382516104486,6,,Veinticinco de Septiembre,SN,219,Cono Plaza de Juan Antonio Suances,del,095,4,,S,,T0795725,U,SN,Avda,447075.0,4477553.0,079-20-545
219,3,2,205,,,,4414,07901,3618,,079,,28022,28,45384,2,A,2,SUECIA-BUCAREST,"Suecia, 43",,20,,568,20170920,20010709,,19861001,T,,6_3618,,,40.426532940122954,"38, 140, N6",-3.6045454271524417,6,,Suecia,45,220,,de,110,4,,S,,,U,N,Calle,448828.0,4475483.0,079-20-568
220,3,2,126,,,,4623,07901,3619,,079,,28026,28,10997,2,A,4,R.BELTRAN ROZPIDE-RAFAELA YBARRA,Ricardo Beltrán Rozpide -Rafaela Ybarra,,12,,319,20170920,20010709,,19861001,T,,6_3619,,,40.3755269661864,78,-3.7131940949924327,6,,Ricardo Beltrán y Rózpide,71,221,,de,098,3,,S,,,U,N,Calle,439566.0,4469890.0,079-12-319
221,3,2,086,,,,3768,07901,5483,,079,0790101,28050,28,45786,2,A,7,VALCARLOS - Pº SAN MILLAN DE LA COGOLLA,,,08,,155,20170920,20060921,,20060911,T,,6_5483,,,40.503009011346336,175,-3.6672031173623916,6,,Valcarlos,33,222,,de,128,,0790101A01,S,,T079541,U,N,Calle,443577.0,4484010.0,079-08-155
222,3,2,086,,,,3771,07901,5485,,079,0790101,28050,28,45778,2,A,7,Pº.SAN MILLAN DE LA COGOLLA-SIERRA ATAPUERCA,,,08,,155,20170920,20060921,,20060911,T,,6_5485,,,40.5033478051209,175,-3.6693780521733896,6,,San Millán de la Cogolla,9,223,,de,128,2,0790101A01,S,,T079564,U,N,Paseo,443393.0,4484049.0,079-08-155
223,3,2,182,B,,,1042,07901,1887,,079,,28031,28,10633,2,A,3,FUENTESPINA,"Fuentespina, 6",,18,,505,20170920,20010709,,19861001,T,,6_1887,,,40.38012567812558,"58, 63",-3.604778931938827,6,,Fuentespina,2,224,,de,033,3,,S,,,U,N,Calle,448773.0,4470332.0,079-18-505
224,3,2,145,,,,2604,07901,1892,,079,0790101,28030,28,00600,2,A,3,"ARROYO FONTARRON, 301","Arroyo Fontarrón, 301",,14,,391,20170920,20010709,,19861001,T,,6_1892,,,40.396195290769896,"63, N9",-3.642122643324649,6,,Arroyo Fontarrón,317,225,,del,055,3,0790101A01,S,,T07911172,U,N,Calle,445616.0,4472138.0,079-14-391
225,3,2,145,,,,4601,07901,1894,,079,0790101,28030,28,00600,2,A,3,ARROYO FONTARRON-E.PALACIOS,"Arroyo Fontarrón, 111",,14,,391,20170920,20010709,,19861001,T,,6_1894,,,40.39960163232058,"63, 143, N9",-3.646821406677795,6,,Arroyo Fontarrón,115,226,,del,052,3,0790101A01,S,,T07910957,U,N,Calle,445220.0,4472519.0,079-14-391
226,3,2,145,,,,2611,07901,1895,,079,0790101,28030,28,00600,1,A,3,AVDA.MEDITERRANEO-MORATALAZ,Av del Mediterráneo frente  Pío Felipe,,14,,386,20170920,20010709,,19861001,T,559-4,6_1895,,,40.40101943636763,"63, 143, 145, E, N9",-3.6491273376105204,6,,Arroyo Fontarrón,10,227,,del,046,,,S,,T07910973,U,N,Calle,445025.0,4472678.0,079-14-386
227,3,2,,,,,1579,07901,1902,,079,,28039,28,02349,2,A,6,FCOS.RODRIGUEZ-INST.VIRGEN DE LA PALOMA,Francos Rodriguez  (Policía Nacional),,09,,212,20170920,20010709,,19861001,T,,6_1902,,,40.45842754078769,64,-3.7148236800896135,6,,Francos Rodríguez,104,228,,de,,5,,S,,,U,N,Calle,439502.0,4479093.0,079-09-212
228,3,2,091,,,,1583,07901,1904,,079,0790101,28035,28,99999,2,A,6,ANTONIO MACHADO-A.MARTIN ALZAGA,Antonio Machado con Alde. Martin Alzaga,,09,,211,20170920,20010709,,19861001,T,,6_1904,,,40.46201355488211,64,-3.7191195704044406,6,,Antonio Machado,SN,229,,de,001,5,,S,,,U,SN,Calle,439141.0,4479494.0,079-09-211
229,3,2,021,,,,2535,07901,1773,,079,0790101,28045,28,05651,1,A,4,Pº. STA.Mª CABEZA-Pº.CHOPERA,"Pº Santa María de la Cabeza, 85",,02,,36,20170920,20010709,,19861001,T,,6_1773,,,40.3968699921586,"55, 60, E1, N17",-3.7028138520714973,6,,Santa María de la Cabeza,92,230,,de,001,1,,S,,,U,N,Paseo,440466.0,4472252.0,079-02-036
230,3,2,135,,,,2520,07901,3060,,079,,28038,28,11642,2,A,3,MALGRAT MAR-PONT MOLINS,"Malgrat de Mar, 2",,13,,346,20170920,20010709,,19861001,T,,6_3060,,,40.394254941100556,54,-3.644354791073995,6,,Malgrat de Mar,2,231,,de,143,3,,S,,,U,N,Calle,445425.0,4471924.0,079-13-346
231,3,2,4,,,,2505,07901,1703,,079,,28016,28,06352,1,A,1,VICTOR SERNA-COLOMBIA,Victor de la Serna frente al Nº 31,,05,,95,20170920,20010709,,19861001,T,,6_1703,,,40.4565143836684,52,-3.6717322918017805,6,,Víctor de la Serna,52,232,,de,54,1,,S,,,U,N,Calle,443154.0,4478852.0,079-05-095
232,3,2,5,,,,2506,07901,1704,,079,,28016,28,04540,1,A,1,PARAGUAY-COSTA RICA,"Paraguay, 8",,05,,90,20170920,20010709,,19861001,T,,6_1704,,,40.45873068602601,52,-3.671718957241701,6,,Paraguay,2,233,,de,81,1,,S,,,U,N,Calle,443157.0,4479098.0,079-05-090
233,3,2,5,,,,2507,07901,1705,,079,,28016,28,05652,1,A,1,STA.Mª MAGDALENA-CTE.AZCARRAGA,"Santa María Magdalena, 8",,05,,91,20170920,20010709,,19861001,T,,6_1705,,,40.461083283956405,52,-3.669949573665287,6,,Santa María Magdalena,8,234,,de,84,1,,S,,,U,N,Calle,443309.0,4479358.0,079-05-091
234,3,2,,,,,2510,07901,1708,,079,,28016,28,05016,1,A,1,PUERTO RICO,Puerto Rico S/N con C/ Guatemala,,05,,90,20170920,20010709,,19861001,T,,6_1708,,,40.45871512731797,52,-3.674396099075437,6,,Puerto Rico,52,235,,de,,1,,S,,,U,N,Calle,442930.0,4479098.0,079-05-090
235,3,2,4,,,,2511,07901,1709,77,079,,28016,28,05016,1,A,1,PTO.RICO-COLOMBIA,Puerto Rico con C/ Colombia,,05,,94,20170920,20010709,,19861001,T,,6_1709,,,40.457246120464575,52,-3.6744875717237893,6,93.0,Puerto Rico,33,236,,de,58,,,S,,,U,N,Calle,442921.0,4478935.0,079-05-094
236,3,2,4,,,,2512,07901,1710,77,079,,28016,28,05016,1,A,1,PTO.RICO-URUGUAY,"Puerto Rico, 23",,05,,94,20170920,20010709,,19861001,T,,6_1710,,,40.45526555171248,52,-3.6742437116868123,6,93.0,Puerto Rico,30,237,,de,50,,,S,,,U,N,Calle,442940.0,4478715.0,079-05-094
237,3,2,4,,,,689,07901,1713,,079,,28028,28,08030,1,A,1,BIARRITZ,Biarritz frente al Nº 3,,04,,73,20170920,20010709,,19861001,T,,6_1713,,,40.435720938321715,"43, 53, 74, N3",-3.6640151820938747,6,,Biarritz,3,238,,de,73,1,,S,,,U,N,Calle,443791.0,4476539.0,079-04-073
238,3,2,155,,,,694,07901,1715,,079,,28027,28,09009,2,A,1,AV.BADAJOZ-TANATORIO,"Av. de Badajoz, 12",,15,,407,20170920,20010709,,19861001,T,,6_1715,,,40.44077271526381,"53, 122, N3",-3.656518498309136,6,,Badajoz,12,239,,de,133,4,,S,,,U,N,Avda,444431.0,4477095.0,079-15-407
239,3,2,041,,,,710,07901,1718,,079,0790101,28028,28,11143,1,A,1,LUIS CALVO-MTNEZ.IZQUIERDO,"Luís Calvo, 17 con  Martínez Izquierdo",,04,,73,20170920,20010709,,19861001,T,,6_1718,,,40.435454618192146,"53, 74",-3.66489683115548,6,,Luis Calvo,SN,240,Con Calle de Martínez Izquierdo,de,001,1,,S,,,U,SN,Calle,443716.0,4476510.0,079-04-073
240,3,2,132,,,,1003,07901,1720,281,079,,28053,28,00130,2,A,3,AV.ALBUFERA-SIERRA CARBONERA,"Av. de la Albufera, 76",,13,,351,20170920,20010709,,19861001,T,,6_1720,,,40.395165856100306,"54, 57, 58, 136, N10, N25",-3.6633343768249405,6,93.0,Albufera,76,241,,de la,053,,,S,,T07911863,U,N,Avda,443815.0,4472037.0,079-13-351
241,3,2,133,,,,1005,07901,1721,302,079,,28053,28,00130,2,A,3,AV.ALBUFERA-SIERRA DEL CADI,"Av. de la Albufera, 102",,13,,357,20170920,20010709,,19861001,T,,6_1721,,,40.39391811595153,"54, 58, 136, N25",-3.660965558027093,6,93.0,Albufera,102,242,,de la,083,,,S,,T07911995,U,N,Avda,444015.0,4471897.0,079-13-357
242,3,2,133,,,,1007,07901,1722,302,079,,28018,28,00130,2,A,3,AV.ALBUFERA-PAYASO FOFO,Av de la Albufera frente Nº145,,13,,358,20170920,20010709,,19861001,T,,6_1722,,,40.39224206208571,"54, 58, 103, 136, N25",-3.6578621336940076,6,93.0,Albufera,145,243,,de la,086,,,S,,T07912258,U,N,Avda,444277.0,4471709.0,079-13-358
243,3,2,135,,,,1011,07901,1724,,079,,28038,28,00130,2,A,3,AVDA. ALBUFERA,Av de la Albufera con  Sierra Faladora,,13,,363,20170920,20010709,,19861001,T,,6_1724,,,40.39112139474851,"58, 103, 143",-3.650510766008578,6,,Albufera,220,244,,de la,158,3,,S,,,U,N,Avda,444900.0,4471580.0,079-13-363
244,3,2,164,,,,4600,07901,3169,,079,,28043,28,11656,2,A,1,GRAN VIA HORTALEZA-LOPEZ DE HOYOS,Gran Vía Hortaleza  con  Lopez de Hoyos,,16,,449,20170920,20010709,,19861001,T,,6_3169,,,40.46715148240453,87,-3.653283449565427,6,,Hortaleza,17,245,,de,044,4,,S,,,U,N,G.v.,444727.0,4480021.0,079-16-449
245,3,2,4,,,,98,07901,3171,,079,,28036,28,04486,1,A,1,PADRE DAMIAN-SANTIAGO BERNABEU,"Padre Damián, 18",,05,,92,20170920,20010709,,19861001,T,,6_3171,,,40.45443384327903,150,-3.6869959718656493,6,,Padre Damián,18,246,,del,67,1,,S,,,U,N,Calle,441858.0,4478631.0,079-05-092
246,3,2,5,,,,102,07901,3173,,079,,28036,28,04486,1,A,1,PADRE DAMIAN-ALBERTO ALCOCER,"Padre Damián, 44",,05,,89,20170920,20010709,,19861001,T,,6_3173,,,40.45908314321497,150,-3.68536848891492,6,,Padre Damián,42,247,,del,74,1,,S,,,U,N,Calle,442000.0,4479146.0,079-05-089
247,3,2,051,,,,106,07901,3175,,079,0790101,28036,28,02352,1,A,1,FRAY.B.SAHAGUN-PZA.M.MOLAS,"Fray Bernardino Sahagún, 2",,05,,89,20170920,20010709,,19861001,T,,6_3175,,,40.462447773969195,150,-3.684647774051372,6,,Fray Bernardino Sahagún,SN,248,Con Plaza de la Madre Molas,de,001,1,,S,,,U,SN,Calle,442064.0,4479519.0,079-05-089
248,3,2,,,,,110,07901,3177,,079,,28016,28,00193,1,A,1,ALFONSO XIII-PZA.PRESIDENTE CARDENAS,38,,05,,90,20170920,20010709,,19861001,T,,6_3177,,,40.46021984201548,150,-3.6805206893747036,6,,Alfonso XIII,169,249,,de,,1,,S,,,U,N,Avda,442412.0,4479269.0,079-05-090
249,3,2,,,,,535,07901,3178,,079,,28016,28,04727,1,A,1,PZA.PERU-AV.PIO XII,Pza. del Peru S/N con C/ Alfonso XIII,,05,,90,20170920,20010709,,19861001,T,,6_3178,,,40.460529816223236,150,-3.6768203174347365,6,,Perú,1,250,,del,,1,,S,,,U,N,Plaza,442726.0,4479301.0,079-05-090
250,3,2,5,,,,107,07901,3180,,079,,28036,28,02352,1,A,1,FRAY.B.SAHAGUN-MENENDEZ PIDAL,"Fray Bernardino Sahagún, 7",,05,,89,20170920,20010709,,19861001,T,,6_3180,,,40.46112885574453,150,-3.682204694971892,6,,Fray Bernardino Sahagún,7,251,,de,74,1,,S,,,U,N,Calle,442270.0,4479371.0,079-05-089
251,3,2,051,,,,105,07901,3181,,079,0790101,28036,28,99999,1,A,1,FRAY.B.SAHAGUN-PZA.M.MOLAS,"Fray Bernardino Sahagún, 1",,05,,89,20170920,20010709,,19861001,T,,6_3181,,,40.46272682863599,150,-3.6846859864251797,6,,Fray Bernardino Sahagún,SN,252,Con Plaza de la Madre Molas,de,001,1,,S,,,U,SN,Calle,442061.0,4479550.0,079-05-089
252,3,2,4,,,,97,07901,3185,,079,,28036,28,04486,1,A,1,PADRE DAMIAN-SANTIAGO BERNABEU,"Padre Damián, 5",,05,,92,20170920,20010709,,19861001,T,,6_3185,,,40.45442350565363,150,-3.687219943923723,6,,Padre Damián,3,253,,del,68,1,,S,,,U,N,Calle,441839.0,4478630.0,079-05-092
253,3,2,156,,,,706,07901,3188,,079,0790101,28043,28,06081,2,A,1,TORRELAGUNA-RAFAEL BERGAMIN,Torrelaguna con C/ Rafael Bermamín,,15,,401,20170920,20010709,,19861001,T,,6_3188,,,40.45096239783358,53,-3.659612927958642,6,,Torrelaguna,SN,254,Con Calle de Rafael Bergamín,de,178,4,,S,,T0795000,U,SN,Calle,444177.0,4478228.0,079-15-401
254,3,2,164,,,,2903,07901,3189,,079,0790101,28033,28,01928,2,A,1,EMETERIO CASTAÑOS-MANUEL URIBE,"Emeterio Castaños, 50",,16,,448,20170920,20010709,,19861001,T,,6_3189,,,40.464232780874966,87,-3.6611815946910777,6,,Emeterio Castaños,60,255,,de,036,4,,S,,T0792672,U,N,Calle,444055.0,4479702.0,079-16-448
255,3,2,164,,,,479,07901,3191,79,079,0790101,28033,28,11716,1,A,1,AYACUCHO-MAR ADRIATICO,Ayacucho con  Mar Adriático,,16,,450,20170920,20010709,,19861001,T,559-2,6_3191,,,40.469934709682306,"120, 125",-3.6390596020911676,6,92.0,Ayacucho,12,256,,de,048,,,S,,T0792602,U,N,Calle,445941.0,4480321.0,079-16-450
256,3,2,165,,,,3250,07901,3199,,079,0790101,28033,28,01616,2,A,1,CUEVAS DE ALMANZORA-MOJACAR,Cuevas de Almanzora con C/ Fondón,,16,,442,20170920,20010709,,19861001,T,,6_3199,,,40.480057890818514,"129, N1",-3.6570893756864797,6,,Cuevas de Almanzora,SN,257,Frente al nº 201,de,090,4,,S,,T0791403,U,SN,Calle,444415.0,4481456.0,079-16-442
257,3,2,165,,,,3248,07901,3200,,079,0790101,28033,28,45091,2,A,1,ROQUETAS DE MAR-TIJOLA,Roquetas de Mar frente al Nº 19,,16,,442,20170920,20010709,,19861001,T,,6_3200,,,40.481707959283966,"129, N1",-3.6600078225328105,6,,Roquetas de Mar,SN,258,Frente al nº 23,de,090,4,,S,,T0791403,U,SN,Calle,444169.0,4481641.0,079-16-442
258,3,2,131,,,,3576,07901,3207,51,079,0790101,28038,28,08619,2,A,3,PTE.VALLECAS-M30,Puente Vallecas  con Av Ciudad Barcelona,,13,,339,20170920,20010709,,19861001,T,,6_3207,,,40.398719104818134,"58, 111",-3.6689665021767697,6,92.0,Paz,SN,259,,de la,002,3,0790101A01,S,,T07914485,U,SN,Avda,443340.0,4472435.0,079-13-339
259,3,2,136,,,,2517,07901,3072,,079,,28038,28,04835,2,A,3,PIO FELIPE-BENJAMIN PALENCIA,Pío Felipe con C/ Benjamín Palencia,,13,,343,20170920,20010709,,19861001,T,,6_3072,,,40.39522854412206,"54, 141, 143, N10",-3.6522941475857738,6,,Pío Felipe,18,260,,de,166,3,,S,,,U,N,Calle,444752.0,4472037.0,079-13-343
260,3,2,136,B,,,3314,07901,3073,,079,,28038,28,04018,2,A,3,MENDIVIL-DOCTOR SALGADO,"Mendivil, 48",,13,,339,20170920,20010709,,19861001,T,,6_3073,,,40.399462364656586,141,-3.663482540720148,6,,Mendívil,42,261,,de,193,3,,S,,,U,N,Calle,443806.0,4472514.0,079-13-339
261,3,2,136,,,,3315,07901,3074,,079,,28038,28,05844,2,A,3,SIERRA TOLEDANA,Sierra Toledana frente al Nº 1,,13,,340,20170920,20010709,,19861001,T,,6_3074,,,40.39983967852446,141,-3.660516675911695,6,,Sierra Toledana,1,262,,de,183,3,,S,,,U,N,Calle,444058.0,4472554.0,079-13-340
262,3,2,136,,,,3333,07901,3076,,079,0790101,28038,28,00708,2,A,3,BALTASAR SANTOS-PTO.NAVACERRADA,Baltasar Santos frente Pto Navacerrada,,13,,340,20170920,20010709,,19861001,T,,6_3076,,,40.40191100641291,141,-3.6574847451983197,6,,Baltasar Santos,6,263,,de,202,3,,S,,T07910692,U,N,Calle,444317.0,4472782.0,079-13-340
263,3,2,136,,,,3319,07901,3077,,079,,28038,28,11436,2,A,3,MARISMAS-MARUJA GARCIA ROMERO,"Marismas, 2",,13,,342,20170920,20010709,,19861001,T,,6_3077,,,40.403014068572304,141,-3.6551974799898583,6,,Las Marismas,2,264,,de,181,3,,S,,,U,N,Calle,444512.0,4472903.0,079-13-342
264,3,2,136,,,,3321,07901,3078,,079,,28038,28,11436,2,A,3,MARISMAS-RAMON PEREZ AYALA,"Marismas, 22",,13,,342,20170920,20010709,,19861001,T,,6_3078,,,40.40153696286221,141,-3.653533378489706,6,,Las Marismas,22,265,,de,181,3,,S,,T07910653,U,N,Calle,444652.0,4472738.0,079-13-342
265,3,2,136,,,,3325,07901,3079,,079,,28038,28,10844,2,A,3,RAMON PEREZ DE AYALA Nº 94,"Ramón Pérez de Ayala, 94",,13,,342,20170920,20010709,,19861001,T,,6_3079,,,40.39955435260272,141,-3.650438622477828,6,,Ramón Pérez de Ayala,94,266,,de,201,3,,S,,,U,N,Calle,444913.0,4472516.0,079-13-342
266,3,2,086,,,,3772,07901,5486,,079,0790101,28050,28,45778,2,A,7,Pº.SAN MILLAN DE LA COGOLLA-AV.CNO.SANTIAGO,,,08,,155,20170920,20060921,,20060911,T,,6_5486,,,40.50609023938756,175,-3.6718484164816116,6,,San Millán de la Cogolla,SN,267,,de,128,2,0790101A01,S,,T079441,U,SN,Paseo,443186.0,4484355.0,079-08-155
267,3,2,087,,,,1595,07901,1997,,079,0790101,28034,28,11964,1,A,7,VENTISQUERO CONDESA-C.HERRERA ORIA,"La Masó, 103",,08,,161,20170920,20010709,,19861001,T,559-1,6_1997,,,40.48354681238521,"64, N21",-3.71482762096121,6,,Ventisquero de la Condesa,2,268,,del,138,,,S,,T0791223,U,N,Avda,439524.0,4481881.0,079-08-161
268,3,2,3,,,,1359,07901,1999,,079,0790101,28034,28,10346,2,A,7,FERMIN CABALLERO-AV.BETANZOS,"Fermín Caballero, 75",,08,,177,20170920,20010709,,19861001,T,,6_1999,,,40.48153850404668,"67, 83, 127, 133",-3.7143606155140034,6,,Fermín Caballero,75,269,,de,29,2,,S,,,U,N,Calle,439562.0,4481658.0,079-08-177
269,3,2,081,,,,1637,07901,2004,,079,0790101,28034,28,11022,2,A,7,VALENCIA DE DON JUAN-ALFREDO MARQUERIE,Valencia de Don Juan con C/ Patones,,08,,186,20170920,20010709,,19861001,T,,6_2004,,,40.48723224995406,"67, 133, N23",-3.701087810512471,6,,Valencia de Don Juan,SN,270,Frente al nº 13,de,001,2,0790101A01,S,,T079170,U,SN,Calle,440692.0,4482281.0,079-08-186
270,3,2,081,A,,,3933,07901,2013,,079,0790101,28046,28,01213,2,A,7,Pº. CASTELLANA-MONFORTE DE LEMOS,"Pº de la Castellana, 257",,08,,199,20170920,20010709,,19861001,T,solape,6_2013,,,40.476181706541155,"67, 124, 134, 135, 173, 175, 176, 178, N24",-3.686981401196553,6,,Castellana,259,271,,de la,001,,0790101A01,S,,T079161,U,N,Paseo,441878.0,4481045.0,079-08-199
271,3,2,051,,,,2700,07901,2018,,079,0790101,28002,28,99999,1,A,1,FCO.SILVELA-PRINCIPE VERGARA,"Francisco Silvela, 95",,05,,101,20170920,20010709,,19861001,T,,6_2018,,,40.43913582494431,C1,-3.6794711424285826,6,,Francisco Silvela,99,272,,de,001,1,,S,,,U,N,Calle,442483.0,4476928.0,079-05-101
272,3,2,2,,,,1252,07901,2019,,079,,28009,28,02608,1,A,1,GOYA-LOMBIA,"Goya, 103",,04,,75,20170920,20010709,,19861001,T,,6_2019,,,40.42473937966083,"30, C1",-3.673290833580781,6,,Goya,105,273,,de,31,1,,S,,,U,N,Calle,442995.0,4475326.0,079-04-075
273,3,2,,,,,2713,07901,2025,,079,,28040,28,08849,2,A,6,Pº JUAN XXIII-BEATRIZ BOBADILLA,"Pº Juán XXIII, 11",,09,,221,20170920,20010709,,19861001,T,,6_2025,,,40.448550247657394,C2,-3.7168299793268593,6,,Juan XXIII,13,274,,de,,1,,S,,,U,N,Paseo,439323.0,4477998.0,079-09-221
274,3,2,091,,,,2709,07901,2027,,079,0790101,28040,28,03859,2,A,6,PZA.MARQUES DE COMILLAS,"Pº Juán XXIII, 3",,09,,221,20170920,20010709,,19861001,T,,6_2027,,,40.445450921241246,C2,-3.7197686459818247,6,,Marqués de Comillas,3,275,,del,001,5,,S,,,U,N,Plaza,439071.0,4477656.0,079-09-221
275,3,2,093,,,,2707,07901,2028,,079,,28040,28,02898,1,A,6,ISAAC PERAL-JULIAN ROMEA,Isaac Peral frente al Nº 60,,09,,220,20170920,20010709,,19861001,T,559-1,6_2028,,,40.4429040726921,C2,-3.7193275249979725,6,,Isaac Peral,60,276,,de,033,,,S,,T0796096,U,N,Calle,439106.0,4477373.0,079-09-220
276,3,2,1,,,,2701,07901,2033,,079,,28002,28,02340,1,A,1,FCO.SILVELA-PRINCIPE VERGARA,"Francisco Silvela, 120",,05,,101,20170920,20010709,,19861001,T,,6_2033,,,40.439711817900545,C2,-3.679571261137672,6,,Francisco Silvela,112,277,,de,13,1,,S,,,U,N,Calle,442475.0,4476992.0,079-05-101
277,3,2,061,,,,2697,07901,2035,71,079,0790101,28046,28,99999,1,A,6,RAIMUNDO FDEZ.VILLAVERDE-Pº CASTELLANA,"Raimundo Fernández Villaverde, 89",,06,,120,20170920,20010709,,19861001,T,,6_2035,,,40.44646377877117,C2,-3.692551523053655,6,90.0,Raimundo Fernández Villaverde,69,278,,de,001,1,0790101A01,S,,T0795280,U,N,Calle,441380.0,4477750.0,079-06-120
278,3,2,157,,,,220,07901,2037,,079,,28043,28,00582,2,A,1,ARTURO SORIA-CELESTE,"Arturo Soria, 167",,15,,400,20170920,20010709,,19861001,T,,6_2037,,,40.456713582200905,"11, 70, N3",-3.657428264016468,6,,Arturo Soria,167,279,,de,155,4,,S,,T0794380,U,N,Calle,444367.0,4478865.0,079-15-400
279,3,2,4,,,,1589,07901,1907,,079,0790101,28035,28,C0121,2,A,6,JUAN J.LOPEZ IBOR-ISLA CRISTINA,"Nueva Zelanda, 46",,09,,207,20170920,20010709,,19861001,T,,6_1907,,,40.469834824613656,64,-3.7261036588842864,6,,Doctor Juan José López Ibor,4,280,,del,47,5,,S,,,U,N,Calle,438556.0,4480367.0,079-09-207
280,3,2,3,,,,1594,07901,1910,,079,0790101,28035,28,02961,2,A,7,ISLAS ALEUTIANAS-AV.C.HERRERA ORIA,Islas Aleutianas  con Herrera Oria,,08,,174,20170920,20010709,,19861001,T,,6_1910,,,40.47737566305017,64,-3.7289218197442593,6,,Islas Aleutianas,26,281,,de las,10,2,,S,,,U,N,Calle,438324.0,4481206.0,079-08-174
281,3,2,,,,,2373,07901,1645,,079,,28028,28,00681,1,A,1,AZCONA-VILLAFRANCA,"Azcona, 53",,04,,68,20170920,20010709,,19861001,T,,6_1645,,,40.435906872503615,"43, 48, N3",-3.6661510468154166,6,,Azcona,53,282,,de,,1,,S,,,U,N,Calle,443610.0,4476561.0,079-04-068
282,3,2,131,,,,3740,07901,5562,,079,0790101,28053,28,01924,1,A,3,EMBAJADORES-PQUE.LINEAL MANZANARES,,,13,,369,20170920,20070109,,20070103,T,559-4,6_5562,,,40.3723079600721,T32,-3.681118562877582,6,,Embajadores,324,283,,de los,014,3,0790101861,S,,T07913860,U,N,Calle,442286.0,4469511.0,079-13-369
283,3,2,024,,,,2916,07901,3518,11,079,0790101,28045,28,04119,1,A,4,Pº MOLINO-PZA.LEGAZPI,"Pº del Molino, 1",,02,,42,20170920,20010709,,19861001,T,559-3,6_3518,,,40.390827748602796,"62, 148, 156, 180, N13, T32",-3.6942642376165056,6,92.0,Molino,3,284,,del,048,1,0790101620,S,,T07912415,U,N,Paseo,441186.0,4471576.0,079-02-042
