,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
2632,56.0,28036.0,ESTACION DE CHAMARTIN,5.0,40.47147138483217,-3.682652452881915,Autobus,Castilla,ChamartÃ­n
2633,182.0,28031.0,HOSPITAL INFANTA LEONOR-URGENCIAS,18.0,40.38692543224269,-3.6162634443085215,Autobus,Santa Eugenia,Villa de Vallecas
2634,25.0,28045.0,Pº. DELICIAS-PLAZA DE LEGAZPI,2.0,40.39231436193438,-3.6948087001753662,Autobus,Delicias,Arganzuela
2635,136.0,28038.0,AV.ALBUFERA-AV.BUENOS AIRES,13.0,40.39167295434768,-3.6541765097397536,Autobus,Numancia,Puente de Vallecas
2636,91.0,28011.0,Cº CAMPAMENTO-SAN JUAN DE MATA,9.0,40.40529111831872,-3.7576890499448,Autobus,Casa de Campo,Moncloa - Aravaca
2637,103.0,28011.0,Cº CAMPAMENTO-SAN JUAN DE MATA,10.0,40.40528387645925,-3.7575160059931134,Autobus,Lucero,Latina
2638,101.0,28047.0,VIA CARPETANA-NTRA.SRA.VALVANERA,10.0,40.393691814647,-3.740169279333891,Autobus,CÃ¡rmenes,Latina
2639,101.0,28047.0,VIA CARPETANA-DR.ZOFIO,10.0,40.39507412770885,-3.73860669314048,Autobus,CÃ¡rmenes,Latina
2640,114.0,28025.0,NTRA.SRA.VALVANERA-VIA CARPETANA,11.0,40.392770487878536,-3.7407551148472704,Autobus,Vista Alegre,Carabanchel
2641,207.0,28022.0,INTERCAMBIADOR CANILLEJAS,20.0,40.44903036658636,-3.6097263245130073,Autobus,Canillejas,San Blas - Canillejas
2642,113.0,28019.0,EL TOBOSO-ALGABA,11.0,40.392640793529594,-3.7392654339779647,Autobus,San Isidro,Carabanchel
2643,113.0,28019.0,EL TOBOSO-ALGABA,11.0,40.392775362284155,-3.739045245996637,Autobus,San Isidro,Carabanchel
2644,114.0,28025.0,NTRA.SRA.VALVANERA-ALGODRE,11.0,40.39135981655325,-3.738177889108616,Autobus,Vista Alegre,Carabanchel
2645,114.0,28047.0,VIA CARPETANA-LAGUNA,11.0,40.39218501338407,-3.7417489112351774,Autobus,Vista Alegre,Carabanchel
2646,159.0,28033.0,AV.SAN LUIS-CONDADO DE TREVIÑO,15.0,40.47952885156096,-3.6721352052453926,Autobus,Costillares,Ciudad Lineal
2647,104.0,28047.0,VIA CARPETANA-LAGUNA,10.0,40.39146030902669,-3.743027318292035,Autobus,Aluche,Latina
2648,113.0,28025.0,NTRA.SRA.VALVANERA-ALGODRE,11.0,40.39184660887521,-3.73864431898292,Autobus,San Isidro,Carabanchel
2649,103.0,28047.0,ALHAMBRA-CUART DE POBLET,10.0,40.39941825477467,-3.7446191860486224,Autobus,Lucero,Latina
2650,207.0,28022.0,INTERCAMBIADOR CANILLEJAS,20.0,40.44914923272693,-3.609875200797656,Autobus,Canillejas,San Blas - Canillejas
2651,64.0,28029.0,AV.ASTURIAS-CAÑAVERAL,6.0,40.46851110375625,-3.694038024217012,Autobus,Almenara,TetuÃ¡n
2652,35.0,28045.0,AV.CDAD.BARCELONA-INT.ATOCHA,3.0,40.407719606490275,-3.6906680957741487,Autobus,JerÃ³nimos,Retiro
2653,151.0,28017.0,AVDA.MARQUES DE CORBERA-SANTA PRISCA,15.0,40.42730655809382,-3.649589810713477,Autobus,Ventas,Ciudad Lineal
2654,201.0,28027.0,ALCALA-ALFONSO GOMEZ,20.0,40.43987415069972,-3.630328103120358,Autobus,Simancas,San Blas - Canillejas
2655,13.0,28014.0,PLAZA DE CIBELES,1.0,40.41892297364084,-3.6935294133681733,Autobus,Cortes,Centro
2656,35.0,28014.0,PASEO DEL PRADO-PLAZA DE CIBELES,3.0,40.41853842377823,-3.6929973640313234,Autobus,JerÃ³nimos,Retiro
2657,13.0,28014.0,PLAZA DE CIBELES,1.0,40.41888692363772,-3.6933143675416864,Autobus,Cortes,Centro
2658,14.0,28004.0,PLAZA DE CIBELES,1.0,40.419770729285375,-3.693204133585537,Autobus,Justicia,Centro
2659,35.0,28014.0,PASEO DEL PRADO-PLAZA DE CIBELES,3.0,40.418831580933144,-3.6928413009926144,Autobus,JerÃ³nimos,Retiro
2660,163.0,28043.0,SILVANO-COL.VIRGEN DE LA ESPERANZA,16.0,40.45958114120095,-3.6426133329506505,Autobus,Canillas,Hortaleza
2661,174.0,28021.0,VILLAVERDE CRUCE,17.0,40.350608334963155,-3.692289653668969,Autobus,Los Rosales,Villaverde
2662,175.0,28041.0,ANOETA-ARECHAVALETA,17.0,40.3525996497765,-3.6967494387563478,Autobus,Los Angeles,Villaverde
2663,175.0,28041.0,BOHEMIOS-LA DEL MANOJO DE ROSAS,17.0,40.356482575239404,-3.6967540188377535,Autobus,Los Angeles,Villaverde
2664,22.0,28005.0,TOLEDO-DR.VALLEJO NAJERA,2.0,40.403023211774475,-3.713130273731352,Autobus,Acacias,Arganzuela
2665,85.0,28029.0,ARZOBISPO MORCILLO-PARQUE NORTE,8.0,40.4813494320885,-3.696602351724004,Autobus,La Paz,Fuencarral - El Pardo
2666,93.0,28039.0,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,9.0,40.45636105963868,-3.7124548343041264,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2667,211.0,28042.0,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,21.0,40.45465469545978,-3.5991999388471427,Autobus,Alameda de Osuna,Barajas
2668,152.0,28017.0,NICOLAS SALMERON-CEMENTERIO CIVIL,15.0,40.42164699401796,-3.634241731877552,Autobus,Pueblo Nuevo,Ciudad Lineal
2669,163.0,28043.0,SILVANO-PLAZA DEL LICEO,16.0,40.45776169848601,-3.6440740733218937,Autobus,Canillas,Hortaleza
2670,215.0,28042.0,CAMPO NACIONES-GTA.JUAN DE BORBON,21.0,40.461196582239054,-3.6154355434654,Autobus,Corralejos,Barajas
2671,162.0,28043.0,AV.MACHUPICHU-PZA.MANUEL RODRIGO,16.0,40.46088613325065,-3.632924237592172,Autobus,Piovera,Hortaleza
2672,163.0,28043.0,SILVANO-PZA.ANDRES JAUREGUI,16.0,40.46270228703524,-3.6286360966263347,Autobus,Canillas,Hortaleza
2673,63.0,28020.0,CAPITAN HAYA-INST.NAC.ESTADISTICA,6.0,40.46393004357954,-3.691421422323932,Autobus,Castillejos,TetuÃ¡n
2674,182.0,28031.0,AV.STA.EUGENIA Nº 29,18.0,40.384555475841175,-3.612158291421754,Autobus,Santa Eugenia,Villa de Vallecas
2675,182.0,28031.0,ENRIQUE Gª ALVAREZ-SIERRA GORDA,18.0,40.38200937263803,-3.6149037965815767,Autobus,Santa Eugenia,Villa de Vallecas
2676,181.0,28031.0,CONGOSTO,18.0,40.371342705036724,-3.618258241244359,Autobus,Casco HistÃ³rico de Vallecas,Villa de Vallecas
2677,135.0,28038.0,TRAVDA. HUMANES,13.0,40.395518672988,-3.6444284820504502,Autobus,Portazgo,Puente de Vallecas
2678,204.0,28032.0,AVDA. CANILLEJAS A VICALVARO,20.0,40.41884053978469,-3.611074248801293,Autobus,Arcos,San Blas - Canillejas
2679,191.0,28032.0,AVDA. CANILLEJAS A VICALVARO,19.0,40.4155767040364,-3.6106830345648655,Autobus,Casco histÃ³rico de VicÃ¡lvaro,VicÃ¡lvaro
2680,204.0,28032.0,AVDA.CANILLEJAS A VICALVARO-AQUITANIA,20.0,40.42160732982524,-3.6114789091858888,Autobus,Arcos,San Blas - Canillejas
2681,205.0,28022.0,AVDA.CANILLEJAS A VICALVARO-RUSIA,20.0,40.42390176279483,-3.6113712224424535,Autobus,Rosas,San Blas - Canillejas
2682,13.0,28012.0,CRUZ-PZA.BENAVENTE,1.0,40.41470819075863,-3.7027870117161013,Autobus,Cortes,Centro
2683,13.0,28012.0,PZA.MATUTE-ATOCHA,1.0,40.41306668429982,-3.7001180468803625,Autobus,Cortes,Centro
2684,21.0,28005.0,"PASEO IMPERIAL, 33",2.0,40.40787991432179,-3.7173770468177327,Autobus,Imperial,Arganzuela
2685,21.0,28005.0,PASEO IMPERIAL-RONDA DE SEGOVIA,2.0,40.41008232296903,-3.71815468807302,Autobus,Imperial,Arganzuela
2686,117.0,28025.0,VIA LUSITANA-BRAGANZA,11.0,40.383758332049325,-3.7209503002904833,Autobus,Abrantes,Carabanchel
2687,52.0,28002.0,CLARA DEL REY-STA.HORTENSIA,5.0,40.44474502347382,-3.6685181037479504,Autobus,Prosperidad,ChamartÃ­n
2688,117.0,28025.0,VIA LUSITANA-PZA.COIMBRA,11.0,40.38240934839106,-3.723457052087003,Autobus,Abrantes,Carabanchel
2689,131.0,28053.0,CALLE DE MEJORANA,13.0,40.38278134499525,-3.673733495261839,Autobus,EntrevÃ­as,Puente de Vallecas
2690,192.0,28032.0,TREN DE ARGANDA-CORDEL DE PAVONES,19.0,40.40322434455422,-3.617763685326518,Autobus,Valdebernardo,VicÃ¡lvaro
2691,192.0,28032.0,AVDA. DE LAS COMUNIDADES,19.0,40.395329094753215,-3.6124088915847774,Autobus,Valdebernardo,VicÃ¡lvaro
2692,46.0,28006.0,DIEGO DE LEON-NUÑEZ DE BALBOA,4.0,40.43496959082812,-3.681692960286728,Autobus,Castellana,Salamanca
2693,88.0,28049.0,MONASTERIO SILOS-MONASTERIO LIEBANA,8.0,40.506617887550135,-3.6943586757655087,Autobus,El Goloso,Fuencarral - El Pardo
2694,122.0,28041.0,AV.ANDALUCIA-GTA.MALAGA,12.0,40.37505961290221,-3.6953249358637015,Autobus,Orcasur,Usera
2695,155.0,28027.0,AV.AMERICA-ARTURO SORIA,15.0,40.44763515792317,-3.652001777638272,Autobus,San Pascual,Ciudad Lineal
2696,156.0,28043.0,AV.AMERICA-ARTURO SORIA,15.0,40.44782495575828,-3.652318027978152,Autobus,San Juan Bautista,Ciudad Lineal
2697,131.0,28045.0,EMBAJADORES-PQUE.LINEAL MANZANARES,13.0,40.37377836656368,-3.680653601987157,Autobus,EntrevÃ­as,Puente de Vallecas
2698,193.0,28032.0,MINERVA-CALIZA,19.0,40.397993554505156,-3.604171859330504,Autobus,Valderrivas,VicÃ¡lvaro
2699,192.0,28032.0,AVDA. DE LAS COMUNIDADES,19.0,40.396330849772156,-3.615481646322422,Autobus,Valdebernardo,VicÃ¡lvaro
2700,192.0,28032.0,CORDEL DE PAVONES-LOS PINILLAS,19.0,40.39905211543566,-3.6187705354323954,Autobus,Valdebernardo,VicÃ¡lvaro
2701,192.0,28032.0,CORDEL DE PAVONES-LOS JUGLARES,19.0,40.401373795298404,-3.618039190279588,Autobus,Valdebernardo,VicÃ¡lvaro
2702,193.0,28032.0,MINERVA-MOLINO VIEJO,19.0,40.396605245493696,-3.606113699608393,Autobus,Valderrivas,VicÃ¡lvaro
2703,107.0,28044.0,JOAQUIN TURINA-JACOBEO,10.0,40.37277669787759,-3.7627177468101336,Autobus,Aguilas,Latina
2704,106.0,28054.0,JOAQUIN TURINA-JACOBEO,10.0,40.37257794709617,-3.7626815970343306,Autobus,Cuatro Vientos,Latina
2705,34.0,28009.0,SAINZ DE BARANDA-DR.ESQUERDO,3.0,40.41666915571837,-3.6698512210353047,Autobus,Ibiza,Retiro
2706,175.0,28021.0,ALCOCER-ESCORIAZA,17.0,40.351101119155345,-3.694249412891485,Autobus,Los Angeles,Villaverde
2707,208.0,28027.0,AV.25 SEPTIEMBRE-PZA.ENSIDESA,20.0,40.44385017746516,-3.624592958277937,Autobus,Salvador,San Blas - Canillejas
2708,117.0,28025.0,VIA LUSITANA-PZA.COIMBRA,11.0,40.38223929157035,-3.723278523550352,Autobus,Abrantes,Carabanchel
2709,117.0,28025.0,VIA LUSITANA-FARO,11.0,40.38092023353232,-3.725314267197665,Autobus,Abrantes,Carabanchel
2710,117.0,28025.0,VIA LUSITANA-FARO,11.0,40.380777351830616,-3.725112468023968,Autobus,Abrantes,Carabanchel
2711,117.0,28025.0,VIA LUSITANA-CARRERO JUAN RAMON,11.0,40.3784780891571,-3.7282920709302068,Autobus,Abrantes,Carabanchel
2712,117.0,28025.0,VIA LUSITANA-CARRERO JUAN RAMON,11.0,40.37832627827947,-3.728078394125081,Autobus,Abrantes,Carabanchel
2713,117.0,28025.0,VIA LUSITANA-CONSEJERIA EMPLEO Y MUJER,11.0,40.37540966702787,-3.731993239385949,Autobus,Abrantes,Carabanchel
2714,117.0,28025.0,VIA LUSITANA-CONSEJERIA EMPLEO Y MUJER,11.0,40.37527595349327,-3.7317679801740216,Autobus,Abrantes,Carabanchel
2715,52.0,28002.0,CLARA DEL REY-RAMOS CARRION,5.0,40.44694714660845,-3.667962693542258,Autobus,Prosperidad,ChamartÃ­n
2716,53.0,28002.0,LOPEZ DE HOYOS-PANTOJA,5.0,40.447343564432586,-3.669487634462389,Autobus,Ciudad JardÃ­n,ChamartÃ­n
2717,113.0,28019.0,SAN DAMASO,11.0,40.40172574988209,-3.723321776569779,Autobus,San Isidro,Carabanchel
2718,113.0,28019.0,AV.MANZANARES-SAN CANDIDO,11.0,40.399709972713275,-3.720773085616144,Autobus,San Isidro,Carabanchel
2719,113.0,28019.0,Pº SAN ILLAN-AV.MANZANARES,11.0,40.39919184841138,-3.7193588963974618,Autobus,San Isidro,Carabanchel
2720,113.0,28019.0,Pº SAN ILLAN-Pº ERMITA SANTO,11.0,40.40173676933644,-3.724441399842655,Autobus,San Isidro,Carabanchel
2721,113.0,28019.0,EL TOBOSO-MATILDE HERNANDEZ,11.0,40.39312767697546,-3.7338815114112425,Autobus,San Isidro,Carabanchel
2722,44.0,28028.0,AV.AMERICA Nº 38,4.0,40.44122666668709,-3.665378101610831,Autobus,Guindalera,Salamanca
2723,156.0,28043.0,RAMIREZ DE ARELLANO-ARTURO SORIA,15.0,40.44971445044203,-3.6524897528596436,Autobus,San Juan Bautista,Ciudad Lineal
2724,52.0,28002.0,LOPEZ DE HOYOS-CLARA DEL REY,5.0,40.448419317548826,-3.6676459136412585,Autobus,Prosperidad,ChamartÃ­n
2725,93.0,28035.0,CTRA.MADRID AL PARDO-ARROYOFRESNO,9.0,40.47087840880523,-3.750100606650171,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2726,93.0,28035.0,CTRA.MADRID AL PARDO-INST.LLORENTE,9.0,40.46892413536661,-3.749581901532357,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2727,93.0,28035.0,CTRA.MADRID AL PARDO-INST.LLORENTE,9.0,40.468823350989545,-3.750456748798593,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2728,93.0,28035.0,CTRA.MADRID AL PARDO-ARROYOFRESNO,9.0,40.471877154565476,-3.751119123737776,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2729,93.0,28035.0,PARQUE DEPORTIVO PTA.HIERRO,9.0,40.45886116930433,-3.7454168224986537,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2730,12.0,28005.0,PZA.DE CASCORRO,1.0,40.410979570213044,-3.7070383371331417,Autobus,Embajadores,Centro
2731,12.0,28012.0,EMBAJADORES-CABESTREROS,1.0,40.409160544724344,-3.7054282728890056,Autobus,Embajadores,Centro
2732,12.0,28012.0,PZA.DE LAVAPIES,1.0,40.40855521368251,-3.701261692209997,Autobus,Embajadores,Centro
2733,12.0,28012.0,EMBAJADORES-TRIBULETE,1.0,40.40762061420313,-3.7038447716991048,Autobus,Embajadores,Centro
2734,12.0,28012.0,MIGUEL SERVET-AMPARO,1.0,40.407149952517095,-3.701235339072897,Autobus,Embajadores,Centro
2735,12.0,28012.0,GTA.EMBAJADORES-EMBAJADORES,1.0,40.40561929498818,-3.7025747466752095,Autobus,Embajadores,Centro
2736,151.0,28017.0,FCO.VILLAESPESA-LAGO CONSTANZA,15.0,40.429000997252174,-3.646348093469444,Autobus,Ventas,Ciudad Lineal
2737,201.0,28037.0,EMILIO MUÑOZ-STA.LEONOR,20.0,40.4317471668336,-3.628631061024884,Autobus,Simancas,San Blas - Canillejas
2738,164.0,28033.0,"SANTA SUSANA, 33",16.0,40.47789195304375,-3.6466655519023647,Autobus,Pinar del Rey,Hortaleza
2739,164.0,28033.0,MAR CASPIO-FELIPE HERRANZ,16.0,40.47360881753281,-3.647955941009143,Autobus,Pinar del Rey,Hortaleza
2740,164.0,28043.0,LOPEZ DE HOYOS-GRAN VIA DE HORTALEZA,16.0,40.46752764542611,-3.6536967395247393,Autobus,Pinar del Rey,Hortaleza
2741,46.0,28006.0,SERRANO-GRAL.ORAA,4.0,40.43585054791985,-3.68659479888634,Autobus,Castellana,Salamanca
2742,32.0,28007.0,AV.CDAD.BARCELONA-PACIFICO,3.0,40.400957364773326,-3.674491835110791,Autobus,Adelfas,Retiro
2743,44.0,28028.0,CARTAGENA-ERASO,4.0,40.434288212778405,-3.670320542093509,Autobus,Guindalera,Salamanca
2744,134.0,28018.0,VILLALOBOS,13.0,40.381641294380934,-3.6493476405573313,Autobus,Palomeras Sureste,Puente de Vallecas
2745,135.0,28018.0,AV.PALOMERAS-AV.PABLO NERUDA,13.0,40.38522946472738,-3.64728494873407,Autobus,Portazgo,Puente de Vallecas
2746,133.0,28018.0,ARROYO OLIVAR-C.MARTIN ALVAREZ,13.0,40.391764314075,-3.661074138630021,Autobus,Palomeras Bajas,Puente de Vallecas
2747,136.0,28038.0,AVDA. ALBUFERA-PTO.ALCOLEA,13.0,40.39662894024351,-3.6658468021551047,Autobus,Numancia,Puente de Vallecas
2748,154.0,28027.0,JOSE DEL HIERRO-MISTERIOS,15.0,40.44134337272169,-3.641468239557273,Autobus,ConcepciÃ³n,Ciudad Lineal
2749,153.0,28027.0,JOSE DEL HIERRO-ARTURO SORIA,15.0,40.44112599189918,-3.6417015558236425,Autobus,Quintana,Ciudad Lineal
2750,131.0,28045.0,EMBAJADORES-VIVEROS RAGA,13.0,40.37779932445733,-3.683225574074236,Autobus,EntrevÃ­as,Puente de Vallecas
2751,131.0,28045.0,EMBAJADORES-VIVEROS RAGA,13.0,40.37746305203081,-3.6833242636894568,Autobus,EntrevÃ­as,Puente de Vallecas
2752,131.0,28045.0,EMBAJADORES-CAJA MAGICA,13.0,40.371093056578815,-3.6806164150821488,Autobus,EntrevÃ­as,Puente de Vallecas
2753,63.0,28020.0,GRAL.YAGUE-INFANTA MERCEDES,6.0,40.456720878442795,-3.697751672132031,Autobus,Castillejos,TetuÃ¡n
2754,126.0,28026.0,AV.RAFAELA YBARRA-MARINA VEGA,12.0,40.380249234208634,-3.7114885206695867,Autobus,ZofÃ­o,Usera
2755,116.0,28054.0,AV.DEL EURO-MARAVEDI,11.0,40.36441380803018,-3.748233748563768,Autobus,Buenavista,Carabanchel
2756,86.0,28050.0,VALCARLOS-TIERRA DE MELIDE,8.0,40.50611092548702,-3.6635750318680684,Autobus,Valverde,Fuencarral - El Pardo
2757,166.0,28033.0,GREGORIO SANCHEZ HERRAEZ-VIA POBLADOS,16.0,40.47694236094592,-3.6374634664575667,Autobus,Valdefuentes,Hortaleza
2758,154.0,28027.0,ARTURO SORIA-JUAN PEREZ ZUÑIGA,15.0,40.44493890881007,-3.646193939656186,Autobus,ConcepciÃ³n,Ciudad Lineal
2759,207.0,28022.0,ALCALA-ESFINGE,20.0,40.44735490217805,-3.611040593294596,Autobus,Canillejas,San Blas - Canillejas
2760,171.0,28021.0,RESINA-SAN EUSTAQUIO,17.0,40.33606189540824,-3.70071181715892,Autobus,"Villaverde Alto, Casco HistÃ³rico de Villaverde",Villaverde
2761,82.0,28035.0,CANTALEJO-CHAPINERIA,8.0,40.474591333452786,-3.7389545703904563,Autobus,Fuentelareina,Fuencarral - El Pardo
2762,74.0,28010.0,ALMAGRO-PZA.ALONSO MARTINEZ,7.0,40.42809698439944,-3.6951101440231837,Autobus,Almagro,ChamberÃ­
2763,94.0,28039.0,ALCALDE MARTIN ALZAGA-ARTAJONA,9.0,40.462568632364906,-3.718229072050399,Autobus,Valdezarza,Moncloa - Aravaca
2764,154.0,28027.0,ARTURO SORIA-JOSE DEL HIERRO,15.0,40.44200418775385,-3.6412797862476767,Autobus,ConcepciÃ³n,Ciudad Lineal
2765,117.0,28025.0,AV.ABRANTES-AV.OPORTO,11.0,40.384921826715114,-3.7220492708134656,Autobus,Abrantes,Carabanchel
2766,117.0,28025.0,BRAGANZA-VIA LUSITANA,11.0,40.38427897482642,-3.721121304133364,Autobus,Abrantes,Carabanchel
2767,117.0,28019.0,AV.OPORTO-PORTALEGRE,11.0,40.38530638080877,-3.723273257218037,Autobus,Abrantes,Carabanchel
2768,112.0,28019.0,ANTONIO LEYVA-PZA.FDEZ.LADREDA,11.0,40.38604681363468,-3.7173961153816335,Autobus,OpaÃ±el,Carabanchel
2769,125.0,28026.0,Pº STA.Mª CABEZA-PZA.FDEZ.LADREDA,12.0,40.385523107638136,-3.716251289780314,Autobus,MoscardÃ³,Usera
2770,125.0,28026.0,Pº STA.Mª CABEZA-PZA.FDEZ.LADREDA,12.0,40.38556548043522,-3.7168628715999215,Autobus,MoscardÃ³,Usera
2771,126.0,28026.0,MARCELO USERA-PZA.FDEZ.LADREDA,12.0,40.385095589261034,-3.716344849857415,Autobus,ZofÃ­o,Usera
2772,117.0,28025.0,VIA LUSITANA-INTERCAMBIADOR,11.0,40.38487010570407,-3.7185506165558944,Autobus,Abrantes,Carabanchel
2773,25.0,28045.0,BATALLA DEL SALADO-FERROCARRIL,2.0,40.40057598148451,-3.6963121747019496,Autobus,Delicias,Arganzuela
2774,26.0,28045.0,BATALLA DEL SALADO-DELICIAS,2.0,40.40446164540594,-3.695857201304991,Autobus,Palos de Moguer,Arganzuela
2775,35.0,28014.0,Pº REINA CRISTINA-ANDRES TORREJON,3.0,40.407010629614895,-3.6823304275883846,Autobus,JerÃ³nimos,Retiro
2776,35.0,28014.0,Pº INFANTA ISABEL Nº 25,3.0,40.406450211871025,-3.685695322359168,Autobus,JerÃ³nimos,Retiro
2777,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.3877739557516,-3.6609527008538567,Autobus,Palomeras Bajas,Puente de Vallecas
2778,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.388912987821115,-3.66342627505738,Autobus,Palomeras Bajas,Puente de Vallecas
2779,181.0,28031.0,Cº POZO TIO RAIMUNDO-Cº HORMIGUERAS,18.0,40.37261546824777,-3.6491079887585895,Autobus,Casco HistÃ³rico de Vallecas,Villa de Vallecas
2780,76.0,28003.0,GUZMAN EL BUENO-SAN FRANCISCO DE SALES,7.0,40.443080783250046,-3.7126095435361166,Autobus,Vallehermoso,ChamberÃ­
2781,206.0,28022.0,ARCAUTE-ARAMAYONA,20.0,40.44361553341425,-3.5777895829762247,Autobus,Rejas,San Blas - Canillejas
2782,181.0,28031.0,SAN JAIME-PUERTO DE LAS PILAS,18.0,40.378910899751226,-3.6280088024103474,Autobus,Casco HistÃ³rico de Vallecas,Villa de Vallecas
2783,74.0,28010.0,ALMAGRO-ZURBANO,7.0,40.43023224744204,-3.6931277807237946,Autobus,Almagro,ChamberÃ­
2784,76.0,28003.0,GUZMAN EL BUENO-JUAN VIGON,7.0,40.44157743314973,-3.712741239514023,Autobus,Vallehermoso,ChamberÃ­
2785,164.0,28033.0,MAR DE LAS ANTILLAS-ABARZUZA,16.0,40.47681021372802,-3.648611325452516,Autobus,Pinar del Rey,Hortaleza
2786,107.0,28044.0,GRAL.ROMERO BASART-CASUARINA,10.0,40.37855801906474,-3.7647997867822234,Autobus,Aguilas,Latina
2787,107.0,28044.0,GRAL.ROMERO BASART-CASUARINA,10.0,40.37826284183295,-3.7644783888776128,Autobus,Aguilas,Latina
2788,106.0,28054.0,CTRA.BARRIO DE LA FORTUNA-AV.AVIACION,10.0,40.37275787281391,-3.7659004380175287,Autobus,Cuatro Vientos,Latina
2789,106.0,28054.0,AVDA.DE LA PESETA-CTRA.BARRIO FORTUNA,10.0,40.369423107336395,-3.76611009239064,Autobus,Cuatro Vientos,Latina
2790,106.0,28054.0,AV.DE LA PESETA-CTRA.BARRIO LA FORTUNA,10.0,40.369605925146615,-3.765711685243475,Autobus,Cuatro Vientos,Latina
2791,142.0,28030.0,FTE. CARRANTONA-JOSE BERGAMIN,14.0,40.41028210606457,-3.6296219353014982,Autobus,Horcajo,Moratalaz
2792,143.0,28030.0,FTE. CARRANTONA-JOSE BERGAMIN,14.0,40.41035238118475,-3.6299525922081872,Autobus,Marroquina,Moratalaz
2793,42.0,28009.0,AVDA FELIPE II-ALCALA,4.0,40.423935851152116,-3.6766778283539665,Autobus,Goya,Salamanca
2794,42.0,28009.0,AREA INTERMODAL FELIPE II,4.0,40.42421670063863,-3.6764095090497135,Autobus,Goya,Salamanca
2795,42.0,28009.0,AREA INTERMODAL DE FELIPE II,4.0,40.424064035051714,-3.676325464410497,Autobus,Goya,Salamanca
2796,212.0,28042.0,MEDINA DE POMAR-FRIAS,21.0,40.45165361116553,-3.5845804012871088,Autobus,Aeropuerto,Barajas
2797,51.0,28046.0,Pº CASTELLANA-PZA.DE LIMA,5.0,40.45126313439058,-3.690552453164919,Autobus,El Viso,ChamartÃ­n
2798,74.0,28046.0,GTA.EMILIO CASTELAR,7.0,40.43488537502167,-3.6893360662703216,Autobus,Almagro,ChamberÃ­
2799,55.0,28046.0,PZA.DE CUZCO,5.0,40.45982548181011,-3.6897196875028406,Autobus,Nueva EspaÃ±a,ChamartÃ­n
2800,103.0,28011.0,SEPULVEDA-HIGUERAS,10.0,40.40451825749551,-3.7452277522401203,Autobus,Lucero,Latina
2801,64.0,28029.0,AVDA. DE ASTURIAS-PLAZA CASTILLA,6.0,40.466430590578106,-3.6905492322223648,Autobus,Almenara,TetuÃ¡n
2802,51.0,28036.0,Pº CASTELLANA-Pº DE LA HABANA,5.0,40.44680063775419,-3.6906041718619536,Autobus,El Viso,ChamartÃ­n
2803,54.0,28036.0,PADRE DAMIAN-JOSE L.GALDIANO,5.0,40.45744589249613,-3.685871579250698,Autobus,HispanoamÃ©rica,ChamartÃ­n
2804,54.0,28036.0,PADRE DAMIAN-JOSE L.GALDIANO,5.0,40.45743820631064,-3.685559451162664,Autobus,HispanoamÃ©rica,ChamartÃ­n
2805,64.0,28029.0,AVDA. DE ASTURIAS-SAN AQUILINO,6.0,40.466637126201924,-3.690210537364036,Autobus,Almenara,TetuÃ¡n
2806,133.0,28018.0,SANTOS INOCENTES-MOGAMBO,13.0,40.38031802503771,-3.659498142107052,Autobus,Palomeras Bajas,Puente de Vallecas
2807,133.0,28018.0,SANTOS INOCENTES-MOGAMBO,13.0,40.38034320487632,-3.659759958767848,Autobus,Palomeras Bajas,Puente de Vallecas
2808,193.0,28032.0,GRAN VIA DEL ESTE-RIVAS,19.0,40.40313277247481,-3.59460395339875,Autobus,Valderrivas,VicÃ¡lvaro
2809,183.0,28051.0,AVDA.LA GAVIA-VILLAMAYOR DE SANTIAGO,18.0,40.376544652485975,-3.609058434068369,Autobus,Ensanche de Vallecas,Villa de Vallecas
2810,183.0,28051.0,AVDA.LA GAVIA-AVDA.LAS SUERTES,18.0,40.3733534718674,-3.611138261024412,Autobus,Ensanche de Vallecas,Villa de Vallecas
2811,183.0,28051.0,AVDA.LA GAVIA-AVDA. LAS SUERTES,18.0,40.373585588376095,-3.611540855178958,Autobus,Ensanche de Vallecas,Villa de Vallecas
2812,183.0,28051.0,AVDA.LA GAVIA-AVDA.ENSANCHE VALLECAS,18.0,40.37109071520624,-3.613120283505921,Autobus,Ensanche de Vallecas,Villa de Vallecas
2813,183.0,28051.0,AVDA.LA GAVIA-AVDA.ENSANCHE VALLECAS,18.0,40.371268770893785,-3.613522385314391,Autobus,Ensanche de Vallecas,Villa de Vallecas
