,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
4042,83.0,28035.0,GTA.MARIANO SALVADOR MAELLA,8.0,40.47614944921109,-3.721240123511629,Autobus,Peñagrande,Fuencarral - El Pardo
4043,93.0,28035.0,GTA.FCO.BAYEU Y SUBIAS-DR.R.CASTROVIEJO,9.0,40.47307584790962,-3.7358726875076607,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4044,93.0,28035.0,DR.RAMON CASTROVIEJO-AV.MIRAFLORES,9.0,40.472397184247995,-3.73343824727165,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4045,93.0,28035.0,SAN MARTIN DE PORRES-GUISANDO,9.0,40.47112171263276,-3.7288700292097055,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4046,11.0,28013.0,GRAN VIA Nº 65,1.0,40.42265753509935,-3.709956549299679,Autobus,Palacio,Centro
4047,122.0,28041.0,AV. CORDOBA-HOSPITAL 12 DE OCTUBRE,12.0,40.37662074746152,-3.6957646646659303,Autobus,Orcasur,Usera
4048,53.0,28002.0,PRINCIPE DE VERGARA-MUSEO DE LA CIUDAD,5.0,40.44448207672232,-3.6781720079894282,Autobus,Ciudad Jardín,Chamartín
4049,122.0,28041.0,ENTRADA PPAL.HOSPITAL 12 DE OCTUBRE,12.0,40.376608460858996,-3.6961516301354673,Autobus,Orcasur,Usera
4050,122.0,28041.0,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,12.0,40.376455422261344,-3.695883993440618,Autobus,Orcasur,Usera
4051,122.0,28041.0,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,12.0,40.37683859190157,-3.6957506326567633,Autobus,Orcasur,Usera
4052,124.0,28026.0,AV.CORDOBA-TOMELLOSO,12.0,40.38190497982837,-3.6974842009175375,Autobus,Almendrales,Usera
4053,11.0,28013.0,SAN QUINTIN-PAVIA,1.0,40.41945535213691,-3.7120381332701062,Autobus,Palacio,Centro
4054,91.0,28011.0,VENTA DEL BATAN,9.0,40.41162123079229,-3.754056515108605,Autobus,Casa de Campo,Moncloa - Aravaca
4055,44.0,28028.0,FCO.SILVELA-DIEGO DE LEON,4.0,40.43444497451309,-3.6740162661282683,Autobus,Guindalera,Salamanca
4056,51.0,28046.0,PZA.DE LIMA,5.0,40.4516447359969,-3.690454795325053,Autobus,El Viso,Chamartín
4057,45.0,28006.0,CONDE DE PEÑALVER-DIEGO DE LEON,4.0,40.43420082906332,-3.6747808618636393,Autobus,Lista,Salamanca
4058,32.0,28007.0,AV.CDAD.BARCELONA-PACIFICO,3.0,40.400756867833685,-3.6740957239877385,Autobus,Adelfas,Retiro
4059,32.0,28007.0,DR. ESQUERDO-AV.CDAD.BARCELONA,3.0,40.401668004598726,-3.674219284389728,Autobus,Adelfas,Retiro
4060,61.0,28039.0,"DR.FEDERICO RUBIO Y GALI, 1",6.0,40.447690598978575,-3.708231172420096,Autobus,Bellas Vistas,Tetuán
4061,161.0,28042.0,AVENIDA DE LOS ANDES-ABELIAS,16.0,40.453413710480405,-3.624912040765439,Autobus,Palomas,Hortaleza
4062,162.0,28043.0,AVENIDA DE LOS ANDES-JARILLA,16.0,40.453793080132755,-3.625092770911672,Autobus,Piovera,Hortaleza
4063,97.0,28023.0,HUMERA-ARROYO POZUELO,9.0,40.451907536840466,-3.7824655313476465,Autobus,Aravaca,Moncloa - Aravaca
4064,97.0,28023.0,ARROYO POZUELO-HUMERA,9.0,40.45231891057606,-3.7819602712037126,Autobus,Aravaca,Moncloa - Aravaca
4065,83.0,28035.0,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,8.0,40.48022332242064,-3.7222132537338033,Autobus,Peñagrande,Fuencarral - El Pardo
4066,74.0,28010.0,ALMAGRO-ZURBANO,7.0,40.4302190333278,-3.6928107495180966,Autobus,Almagro,Chamberí
4067,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.4673080151584,-3.6889111034359336,Autobus,Castilla,Chamartín
4068,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.467521774239756,-3.688840416518127,Autobus,Castilla,Chamartín
4069,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.46767966574028,-3.6888055946534815,Autobus,Castilla,Chamartín
4070,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.467908812634256,-3.6887472092859626,Autobus,Castilla,Chamartín
4071,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.467168736937545,-3.688947153101808,Autobus,Castilla,Chamartín
4072,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.46804197059635,-3.688712131994448,Autobus,Castilla,Chamartín
4073,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.468178222023134,-3.6886770885266436,Autobus,Castilla,Chamartín
4074,56.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,5.0,40.468314496654884,-3.68863799677985,Autobus,Castilla,Chamartín
4075,64.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,6.0,40.46764749692303,-3.689015777220945,Autobus,Almenara,Tetuán
4076,64.0,28046.0,INTERCAMBIADOR PLAZA DE CASTILLA,6.0,40.4679293214849,-3.688937689130017,Autobus,Almenara,Tetuán
4077,201.0,28037.0,HERMANOS GARCIA NOBLEJAS-JOSE BLAS,20.0,40.425400250259294,-3.6287599747435015,Autobus,Simancas,San Blas - Canillejas
4078,214.0,28042.0,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,21.0,40.4753192968811,-3.5854391917136965,Autobus,Timón,Barajas
4079,214.0,28042.0,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,21.0,40.47535386673407,-3.5856096223850398,Autobus,Timón,Barajas
4080,46.0,28006.0,SERRANO-PADILLA,4.0,40.432484465686564,-3.686906047727493,Autobus,Castellana,Salamanca
4081,74.0,28010.0,EDUARDO DATO-RUBEN DARIO,7.0,40.432809016701256,-3.6919488197842494,Autobus,Almagro,Chamberí
4082,74.0,28046.0,Pº CASTELLANA-Pº EDUARDO DATO,7.0,40.43292935177487,-3.688813261457176,Autobus,Almagro,Chamberí
4083,46.0,28046.0,Pº CASTELLANA-Pº EDUARDO DATO,4.0,40.43314550014567,-3.688072829523785,Autobus,Castellana,Salamanca
4084,94.0,28035.0,JUAN J.LOPEZ IBOR-DR.RAMON CASTROVIEJO,9.0,40.47229369530547,-3.728195521484282,Autobus,Valdezarza,Moncloa - Aravaca
4085,12.0,28012.0,COLEGIATA-TOLEDO,1.0,40.41310866375814,-3.7069436893650414,Autobus,Embajadores,Centro
4086,12.0,28012.0,COLEGIATA,1.0,40.41304953733703,-3.7067754138712967,Autobus,Embajadores,Centro
4087,16.0,28005.0,TOLEDO Nº 24,1.0,40.413811030167096,-3.70756350245951,Autobus,Sol,Centro
4088,16.0,28012.0,CONCEPCION JERONIMA,1.0,40.413815298069096,-3.7069194051057295,Autobus,Sol,Centro
4089,171.0,28041.0,ALCOCER-AV.REAL DE PINTO,17.0,40.350045311211076,-3.705895116124071,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
4090,171.0,28021.0,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,17.0,40.350049241023854,-3.7062416215500136,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
4091,171.0,28041.0,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,17.0,40.350224348072636,-3.7060831596067487,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
4092,32.0,28007.0,CERRO NEGRO-AV.CIUDAD DE BARCELONA,3.0,40.39844854133472,-3.6700547249851136,Autobus,Adelfas,Retiro
4093,32.0,28007.0,AV.CDAD.BARCELONA-M30,3.0,40.39865284295271,-3.6700907938961183,Autobus,Adelfas,Retiro
4094,12.0,28005.0,TOLEDO-LA PALOMA,1.0,40.407537575908535,-3.711092159211793,Autobus,Embajadores,Centro
4095,12.0,28005.0,RONDA DE TOLEDO-GTA.EMBAJADORES,1.0,40.405342205624436,-3.7037483740155817,Autobus,Embajadores,Centro
4096,84.0,28034.0,GINZO DE LIMIA-FERMIN CABALLERO,8.0,40.483745762247246,-3.706754854118438,Autobus,Pilar,Fuencarral - El Pardo
4097,22.0,28005.0,RONDA TOLEDO-GTA.EMBAJADORES,2.0,40.40506000434646,-3.703825876331032,Autobus,Acacias,Arganzuela
4098,61.0,28039.0,FCOS.RODRIGUEZ-FULGENCIO DE MIGUEL,6.0,40.4550794536031,-3.7039380499037144,Autobus,Bellas Vistas,Tetuán
4099,61.0,28039.0,FCOS.RODRIGUEZ-BRAVO MURILLO,6.0,40.45483507801086,-3.7037734788998686,Autobus,Bellas Vistas,Tetuán
4100,85.0,28034.0,VALENCIA DE DON JUAN-GINZO DE LIMIA,8.0,40.48500907678813,-3.706815358625942,Autobus,La Paz,Fuencarral - El Pardo
4101,84.0,28034.0,FERMIN CABALLERO-GINZO DE LIMIA,8.0,40.48370556978557,-3.707445449430528,Autobus,Pilar,Fuencarral - El Pardo
4102,84.0,28034.0,FERMIN CABALLERO-COLEGIO VALDELUZ,8.0,40.48292734609035,-3.7093134696163816,Autobus,Pilar,Fuencarral - El Pardo
4103,105.0,28024.0,VILLAVICIOSA-GALICIA,10.0,40.39710102401535,-3.7706067870206113,Autobus,Campamento,Latina
4104,84.0,28034.0,FERMIN CABALLERO-COLEGIO VALDELUZ,8.0,40.48279927833983,-3.709239235092261,Autobus,Pilar,Fuencarral - El Pardo
4105,21.0,28005.0,Pº PONTONES-RONDA SEGOVIA,2.0,40.40647627533702,-3.71268847250072,Autobus,Imperial,Arganzuela
4106,201.0,28037.0,EMILIO MUÑOZ-HNOS.Gª NOBLEJAS,20.0,40.43027892298609,-3.6316067134998633,Autobus,Simancas,San Blas - Canillejas
4107,201.0,28037.0,EMILIO MUÑOZ-HNOS.Gª NOBLEJAS,20.0,40.43044340633692,-3.63172710695195,Autobus,Simancas,San Blas - Canillejas
4108,22.0,28005.0,TOLEDO-PUERTA DE TOLEDO,2.0,40.405903927166044,-3.711769735586956,Autobus,Acacias,Arganzuela
4109,11.0,28005.0,GRAN VIA SAN FRANCISCO-PTA.TOLEDO,1.0,40.40765186461938,-3.71218778175515,Autobus,Palacio,Centro
4110,11.0,28005.0,TOLEDO-HUMILLADERO,1.0,40.40896290610454,-3.710356759205076,Autobus,Palacio,Centro
4111,36.0,28007.0,AV. MEDITERRANEO-ABTAO,3.0,40.4071561702781,-3.6733692730687912,Autobus,Niño Jesús,Retiro
4112,33.0,28007.0,CRUZ DEL SUR-PERSEO,3.0,40.40774592059815,-3.668978754097776,Autobus,Estrella,Retiro
4113,31.0,28007.0,DR.ESQUERDO-PZA.CONDE CASAL,3.0,40.40587376037989,-3.6708803997456094,Autobus,Pacífico,Retiro
4114,91.0,28011.0,ALBERGUE JUVENIL,9.0,40.41376182054468,-3.7465665648135102,Autobus,Casa de Campo,Moncloa - Aravaca
4115,102.0,28011.0,Pº. EXTREMADURA-MILAGROSA,10.0,40.41103357544589,-3.7352752724980354,Autobus,Puerta del Angel,Latina
4116,56.0,28036.0,MATEO INURRIA-PLAZA DE CASTILLA,5.0,40.466358061209604,-3.688345329690522,Autobus,Castilla,Chamartín
4117,123.0,28041.0,AVDA.ROSALES-TANATORIO,12.0,40.36331443331767,-3.68480244434544,Autobus,San Fermín,Usera
4118,214.0,28042.0,PLAYA DE ZARAUZ-PLAYA DE LA CALETA,21.0,40.47309817696994,-3.5895522376182587,Autobus,Timón,Barajas
4119,55.0,28036.0,MATEO INURRIA-PZA.DE CASTILLA,5.0,40.466175061681575,-3.688137949026223,Autobus,Nueva España,Chamartín
4120,214.0,28042.0,PLAYA DE ZARAUZ-PLAYA DE AMERICA,21.0,40.473202491568586,-3.5903116695334205,Autobus,Timón,Barajas
4121,14.0,28046.0,GENOVA-PZA.COLON,1.0,40.4252452054179,-3.6912874856088327,Autobus,Justicia,Centro
4122,14.0,28004.0,Pº RECOLETOS-BIBLIOTECA NACIONAL,1.0,40.424069084362976,-3.6910199559588124,Autobus,Justicia,Centro
4123,161.0,28042.0,GTA.DE LA MEDUSA,16.0,40.45157657142119,-3.6129459921145135,Autobus,Palomas,Hortaleza
4124,92.0,28015.0,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,9.0,40.43388950036295,-3.7179318105982913,Autobus,Argüelles,Moncloa - Aravaca
4125,93.0,28040.0,AV.COMPLUTENSE-MEDICINA,9.0,40.443339968071264,-3.727291354966837,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4126,93.0,28040.0,AV.COMPLUTENSE-CIENCIAS INFORMACION,9.0,40.445440045941965,-3.727657159600936,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4127,11.0,28013.0,GRAN VIA-SAN BERNARDO,1.0,40.42105003287287,-3.7074496853490766,Autobus,Palacio,Centro
4128,146.0,28030.0,PICO ARTILLEROS-L.HOYOS SAINZ,14.0,40.40613775763481,-3.6395182010650826,Autobus,Vinateros,Moratalaz
4129,33.0,28007.0,O´DONNELL-SALIENTE,3.0,40.42029794784797,-3.6660618652911143,Autobus,Estrella,Retiro
4130,115.0,28044.0,AV.POBLADOS-AV.CARABANCHEL BAJO,11.0,40.37499914216149,-3.7469017722111535,Autobus,Puerta Bonita,Carabanchel
4131,201.0,28037.0,EMILIO MUÑOZ-STA.LEONOR,20.0,40.43165836100713,-3.6283944434677284,Autobus,Simancas,San Blas - Canillejas
4132,75.0,28003.0,RIOS ROSAS-MODESTO LAFUENTE,7.0,40.441789422823376,-3.6953335114014845,Autobus,Rios Rosas,Chamberí
4133,42.0,28009.0,ALCALA-PLAZA MANUEL BECERRA,4.0,40.42759648790217,-3.6699712605260073,Autobus,Goya,Salamanca
4134,73.0,28004.0,SAGASTA-MANUEL SILVELA,7.0,40.42843571728073,-3.6992011027126233,Autobus,Trafalgar,Chamberí
4135,92.0,28008.0,MQUES.URQUIJO-MARTIN DE LOS HEROS,9.0,40.42953934513022,-3.720023608046605,Autobus,Argüelles,Moncloa - Aravaca
4136,14.0,28004.0,SAGASTA-MANUEL SILVELA,1.0,40.42820004215779,-3.6989425940418434,Autobus,Justicia,Centro
4137,24.0,28045.0,PZA.DE LEGAZPI-BOLIVAR,2.0,40.39118185937443,-3.69441282606516,Autobus,Legazpi,Arganzuela
4138,175.0,28041.0,ALCOCER-LITOS,17.0,40.34979770681158,-3.7012423380326647,Autobus,Los Angeles,Villaverde
4139,23.0,28045.0,PASEO CHOPERA-PZA.GRAL.MAROTO,2.0,40.39410726182825,-3.699011895127708,Autobus,Chopera,Arganzuela
4140,51.0,28002.0,PRINCIPE DE VERGARA-MUSEO DE LA CIUDAD,5.0,40.444692817565105,-3.67861683445596,Autobus,El Viso,Chamartín
4141,124.0,28026.0,AV.CORDOBA Nº 19,12.0,40.38442647547864,-3.6981427176164106,Autobus,Almendrales,Usera
4142,124.0,28026.0,AV.CORDOBA-PIEDRABUENA,12.0,40.38409064956121,-3.6981782675684935,Autobus,Almendrales,Usera
4143,124.0,28026.0,AVDA.CORDOBA Nº 27,12.0,40.382185864931685,-3.697436941828451,Autobus,Almendrales,Usera
4144,25.0,28045.0,GTA. SANTA MARIA DE LA CABEZA,2.0,40.4007666479849,-3.69868090499118,Autobus,Delicias,Arganzuela
4145,156.0,28043.0,JOSE SILVA-AGASTIA,15.0,40.45479860616955,-3.658420596493301,Autobus,San Juan Bautista,Ciudad Lineal
4146,93.0,28040.0,PZA.CARDENAL CISNEROS-AERONAUTICA,9.0,40.440160230386674,-3.726266167250976,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4147,61.0,28020.0,GTA. CUATRO CAMINOS,6.0,40.44728725730869,-3.704292381015344,Autobus,Bellas Vistas,Tetuán
4148,61.0,28020.0,GTA. CUATRO CAMINOS,6.0,40.44724161938883,-3.7043496278315633,Autobus,Bellas Vistas,Tetuán
4149,92.0,28015.0,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,9.0,40.43406451866338,-3.718020113816695,Autobus,Argüelles,Moncloa - Aravaca
4150,75.0,28003.0,STA.ENGRACIA Nº 162,7.0,40.44599916882842,-3.7033942863863114,Autobus,Rios Rosas,Chamberí
4151,93.0,28040.0,AV.COMPLUTENSE-PARANINFO,9.0,40.447702914727955,-3.727787253702511,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4152,93.0,28040.0,AV.COMPLUTENSE-PARANINFO,9.0,40.44763387200224,-3.72802841110869,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4153,93.0,28040.0,AV.COMPLUTENSE-MEDICINA,9.0,40.443491922777255,-3.7270021902668176,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4154,93.0,28040.0,AV.COMPLUTENSE-FARMACIA,9.0,40.445537655877224,-3.727367679242216,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4155,93.0,28040.0,AV.PTA DE HIERRO-PALACIO MONCLOA,9.0,40.44420063213273,-3.731873998998812,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4156,93.0,28040.0,AV.PUERTA DE HIERRO-AGRONOMOS,9.0,40.441101257880895,-3.7285174926952194,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4157,86.0,28034.0,SAN MODESTO-SAN DACIO,8.0,40.484524253137685,-3.6891281346013023,Autobus,Valverde,Fuencarral - El Pardo
4158,26.0,28012.0,EMBAJADORES-GTA.EMBAJADORES,2.0,40.40424207572825,-3.701725501556649,Autobus,Palos de Moguer,Arganzuela
4159,22.0,28005.0,Pº ACACIAS-GTA.EMBAJADORES,2.0,40.40453172764745,-3.703885778330988,Autobus,Acacias,Arganzuela
4160,86.0,28034.0,SAN MODESTO-VIRGEN DE ARANZAZU,8.0,40.48456869783161,-3.690030153432294,Autobus,Valverde,Fuencarral - El Pardo
4161,86.0,28034.0,VIRGEN DE ARANZAZU-SAN MODESTO,8.0,40.48481964632678,-3.6897183568511833,Autobus,Valverde,Fuencarral - El Pardo
4162,166.0,28050.0,ANA DE AUSTRIA-PRINCIPE CARLOS,16.0,40.49472848532861,-3.656681570959603,Autobus,Valdefuentes,Hortaleza
4163,85.0,28029.0,MONFORTE DE LEMOS-PASEO CASTELLANA,8.0,40.47540934289877,-3.6883799623458566,Autobus,La Paz,Fuencarral - El Pardo
4164,85.0,28029.0,MONFORTE DE LEMOS-Pº CASTELLANA,8.0,40.47528850348638,-3.688439786943869,Autobus,La Paz,Fuencarral - El Pardo
4165,175.0,28041.0,AV.ANDALUCIA-BOHEMIOS,17.0,40.35586246692143,-3.693299258007584,Autobus,Los Angeles,Villaverde
4166,175.0,28041.0,AV.ANDALUCIA-ANOETA,17.0,40.35269946792654,-3.6932194598751225,Autobus,Los Angeles,Villaverde
4167,82.0,28035.0,FRESNEDILLAS-SIGUERO,8.0,40.48003655945644,-3.739398365690232,Autobus,Fuentelareina,Fuencarral - El Pardo
4168,83.0,28035.0,GABRIELA MISTRAL-LEOPOLDO ALAS CLARIN,8.0,40.48010061724437,-3.7372741950105217,Autobus,Peñagrande,Fuencarral - El Pardo
4169,82.0,28035.0,FRESNEDILLAS-SIGUERO,8.0,40.47990866100326,-3.7396532700333145,Autobus,Fuentelareina,Fuencarral - El Pardo
4170,152.0,28032.0,PZA.DE ALSACIA,15.0,40.41759800000281,-3.623791321149681,Autobus,Pueblo Nuevo,Ciudad Lineal
4171,171.0,28021.0,RESINA-SAN ERASMO,17.0,40.33598762312601,-3.706292462534083,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
4172,14.0,28004.0,BARCELO-TRIBUNAL,1.0,40.42637513782537,-3.700633309801177,Autobus,Justicia,Centro
4173,74.0,28010.0,ALMAGRO-Pº EDUARDO DATO,7.0,40.432361739086055,-3.6915227925851712,Autobus,Almagro,Chamberí
4174,33.0,28007.0,AV.MEDITERRANEO-MORATALAZ,3.0,40.40677995874656,-3.6687310799399926,Autobus,Estrella,Retiro
4175,183.0,28031.0,CABEZA MESADA-MARTIN MUÑOZ POSADAS,18.0,40.37538785375595,-3.6277616106590878,Autobus,Ensanche de Vallecas,Villa de Vallecas
4176,85.0,28034.0,NARCIS MONTURIOL-SANGENJO,8.0,40.484943007515994,-3.700244882223071,Autobus,La Paz,Fuencarral - El Pardo
4177,212.0,28042.0,CENTRO DE CARGA AEREA 1,21.0,40.45613899280442,-3.580481052251002,Autobus,Aeropuerto,Barajas
4178,116.0,28054.0,THALER-VIA LUSITANA,11.0,40.367261037766006,-3.7404473253819597,Autobus,Buenavista,Carabanchel
4179,182.0,28031.0,HOSPITAL INFANTA LEONOR-URGENCIAS,18.0,40.387105500856784,-3.61640562615129,Autobus,Santa Eugenia,Villa de Vallecas
4180,182.0,28031.0,HOSPITAL INFANTA LEONOR-ACCESO PRINCIPAL,18.0,40.38740109170146,-3.617703597466457,Autobus,Santa Eugenia,Villa de Vallecas
4181,182.0,28031.0,HOSPITAL INFANTA LEONOR-CONS.EXTERNAS,18.0,40.38749213884288,-3.619149098258131,Autobus,Santa Eugenia,Villa de Vallecas
4182,93.0,28040.0,PROFESOR ARANGUREN-FILOSOFIA B,9.0,40.449083885772644,-3.7336832175048222,Autobus,Ciudad Universitaria,Moncloa - Aravaca
4183,81.0,28023.0,PRINCIPE VIANA-ARENAS Y NAVARRO,8.0,40.46963579218366,-3.796954251900155,Autobus,El Pardo,Fuencarral - El Pardo
4184,95.0,28023.0,PRINCIPE DE VIANA-ARENAS Y NAVARRO,9.0,40.469508870126056,-3.7969705459385086,Autobus,Valdemarín,Moncloa - Aravaca
4185,175.0,28021.0,AV.ANDALUCIA-ALCOCER,17.0,40.350432825338046,-3.6932776241760807,Autobus,Los Angeles,Villaverde
4186,175.0,28041.0,VERBENA DE LA PALOMA,17.0,40.360548435865006,-3.693665818193208,Autobus,Los Angeles,Villaverde
4187,175.0,28041.0,AV.ANDALUCIA-DULZURA,17.0,40.35869300989676,-3.6934705717002814,Autobus,Los Angeles,Villaverde
4188,204.0,28032.0,PZA.DE ALSACIA,20.0,40.41778908011785,-3.623130632918127,Autobus,Arcos,San Blas - Canillejas
4189,91.0,28008.0,PASEO PINTOR ROSALES-BENITO GUTIERREZ,9.0,40.42981438554708,-3.7228644814298426,Autobus,Casa de Campo,Moncloa - Aravaca
4190,46.0,28046.0,GLORIETA EMILIO CASTELAR,4.0,40.43560414742765,-3.6886150840089353,Autobus,Castellana,Salamanca
4191,35.0,28014.0,Pº INFANTA ISABEL-ALFONSO XII,3.0,40.40704741395813,-3.6882941213034326,Autobus,Jerónimos,Retiro
4192,76.0,28003.0,BRAVO MURILLO-ISLAS FILIPINAS,7.0,40.44178066439464,-3.704235825328572,Autobus,Vallehermoso,Chamberí
4193,134.0,28018.0,AV.PABLO NERUDA-AV.PALOMERAS,13.0,40.385070271182656,-3.6467532629433785,Autobus,Palomeras Sureste,Puente de Vallecas
4194,132.0,28053.0,MARTINEZ DE LA RIVA,13.0,40.39124421986372,-3.665369666817348,Autobus,San Diego,Puente de Vallecas
4195,181.0,28031.0,Cº POZO TIO RAIMUNDO-CTRA.V.VALLECAS,18.0,40.37018452120889,-3.645609940522721,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
4196,155.0,28027.0,TORRELAGUNA-AV.BADAJOZ,15.0,40.44348048255721,-3.6540681761552736,Autobus,San Pascual,Ciudad Lineal
4197,156.0,28043.0,TORRELAGUNA Nº 70,15.0,40.44923507934493,-3.6576031100596897,Autobus,San Juan Bautista,Ciudad Lineal
4198,212.0,28042.0,AV.HISPANIDAD-CENTRO DE CARGA AEREA,21.0,40.45686136910319,-3.5811799173586394,Autobus,Aeropuerto,Barajas
4199,212.0,28042.0,CENTRO DE CARGA AEREA-1,21.0,40.45562347309679,-3.580618522068425,Autobus,Aeropuerto,Barajas
4200,212.0,28042.0,CAÑADA REAL DE MERINAS-TRESPADERNE,21.0,40.45363925789977,-3.5810028418853124,Autobus,Aeropuerto,Barajas
4201,85.0,28034.0,VALENCIA DE DON JUAN-A.MARQUERIE,8.0,40.48709558278865,-3.701400471593696,Autobus,La Paz,Fuencarral - El Pardo
4202,85.0,28034.0,PATONES-SANGENJO,8.0,40.484645917164066,-3.703248054545964,Autobus,La Paz,Fuencarral - El Pardo
4203,85.0,28034.0,NARCIS MONTURIOL-SANGENJO,8.0,40.484678584273674,-3.700218725292197,Autobus,La Paz,Fuencarral - El Pardo
4204,85.0,28029.0,ARZOBISPO MORCILLO-PARQUE NORTE,8.0,40.481143921177576,-3.696717841369888,Autobus,La Paz,Fuencarral - El Pardo
4205,85.0,28029.0,ARZOBISPO MORCILLO-JULIO PALACIOS,8.0,40.48150136062358,-3.6943553483515603,Autobus,La Paz,Fuencarral - El Pardo
4206,85.0,28029.0,JULIO PALACIOS Nº 27,8.0,40.48267170292896,-3.6939615765980354,Autobus,La Paz,Fuencarral - El Pardo
4207,85.0,28029.0,JULIO PALACIOS Nº 10,8.0,40.48269699630612,-3.693718344577932,Autobus,La Paz,Fuencarral - El Pardo
4208,85.0,28029.0,ARZOBISPO MORCILLO-FAC.MEDICINA,8.0,40.48095738742175,-3.6912531291018102,Autobus,La Paz,Fuencarral - El Pardo
4209,85.0,28029.0,PEDRO RICO-JULIO PALACIOS,8.0,40.484867779035525,-3.6942339091144873,Autobus,La Paz,Fuencarral - El Pardo
4210,85.0,28034.0,SANGENJO-FERMIN CABALLERO,8.0,40.48660537904138,-3.698603657224027,Autobus,La Paz,Fuencarral - El Pardo
4211,85.0,28034.0,ALFREDO MARQUERIE-F.CABALLERO,8.0,40.487132919537714,-3.6972916886797433,Autobus,La Paz,Fuencarral - El Pardo
4212,85.0,28034.0,MORALZARZAL-ALFREDO MARQUERIE,8.0,40.48722052042601,-3.7039671135138637,Autobus,La Paz,Fuencarral - El Pardo
4213,85.0,28034.0,MORALZARZAL-ALFREDO MARQUERIE,8.0,40.4871434097846,-3.7039294752219534,Autobus,La Paz,Fuencarral - El Pardo
4214,87.0,28034.0,NURIA-LA MASO,8.0,40.49419125981167,-3.7093851542449703,Autobus,Mirasierra,Fuencarral - El Pardo
4215,87.0,28034.0,MORALZARZAL-LA MASO,8.0,40.49323729097539,-3.71102361700898,Autobus,Mirasierra,Fuencarral - El Pardo
4216,87.0,28034.0,MORALZARZAL-CERRO DEL CASTAÑAR,8.0,40.49393573577705,-3.712954252004636,Autobus,Mirasierra,Fuencarral - El Pardo
4217,87.0,28034.0,NURIA-PEÑA SIRIO,8.0,40.491497851013534,-3.7050661340649103,Autobus,Mirasierra,Fuencarral - El Pardo
4218,87.0,28034.0,COSTA BRAVA-CABEZUELAS,8.0,40.49516837326018,-3.701811471312837,Autobus,Mirasierra,Fuencarral - El Pardo
4219,87.0,28034.0,COSTA BRAVA-CABEZUELAS,8.0,40.495564687871706,-3.701716007303916,Autobus,Mirasierra,Fuencarral - El Pardo
4220,21.0,28005.0,"COBOS DE SEGOVIA, 7",2.0,40.40506690799983,-3.7189037530856366,Autobus,Imperial,Arganzuela
4221,63.0,28020.0,SOR ANGELA DE LA CRUZ-ORENSE,6.0,40.45907626206768,-3.694084398255281,Autobus,Castillejos,Tetuán
4222,63.0,28020.0,SOR ANGELA DE LA CRUZ-ORENSE,6.0,40.459693601923405,-3.694798409065456,Autobus,Castillejos,Tetuán
4223,63.0,28020.0,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,6.0,40.460587429601,-3.697473178320152,Autobus,Castillejos,Tetuán
4224,63.0,28020.0,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,6.0,40.46024383046768,-3.6976819278751583,Autobus,Castillejos,Tetuán
