Barrio_Nombre;Superficie (Ha.) ;Densidad (hab./Ha.) ;Sexo de la población;Hombres;Mujeres;Edad media de la población;De 0 a 14 años;De 15 a 29;De 30 a 44;De 45 a 64;De 65 a 79;De 80 y + ;De 65 y +;Población en etapa educativa (De 3 a 16 años -16 no incluidos-);Personas con nacionalidad española;Personas con nacionalidad española HOMBRES;Personas con nacionalidad española MUJERES;Personas con nacionalidad extranjera;Personas con nacionalidad extranjera HOMBRES;Personas con nacionalidad extranjera MUJERES;Nº total de hogares;Tamaño medio del hogar;Hogares con una mujer sola >65 años;Hogares con un hombre solo >65 años;Hogares monoparentales: una mujer adulta con uno o más menores;Hogares monoparentales: un hombre adulto con uno o más menores;Tasa bruta de natalidad 2016 (‰);Tasa de crecimiento demográfico 2016 (‰);Esperanza de vida al nacer MUJERES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer HOMBRES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer MUJERES;Esperanza de vida al nacer HOMBRES;Esperanza de vida > 65 años MUJERES;Esperanza de vida > 65 años HOMBRES;Renta neta media anual de los hogares (Urban Audit). 2014;Renta disponible Bruta Per Cápita 2014(a);Crecimiento/decrecimiento Renta Bruta Per Cápita 2014(a)-2008;Pensión media mensual del Distrito HOMBRES (2015);Pensión media mensual del Distrito MUJERES (2015);Número de parados ciudad de Madrid (EPA. 3º trimestre 2017);Hombres ;Mujeres;Paro registrado (nº de personas registradas en SEPE en agosto 2017);Parados de larga duración (agosto 2017);Hombres;Mujeres ;Parados que SÍ perciben prestaciones (agosto 2017);Hombres;Mujeres ;Parados que NO perciben prestaciones (agosto 2017);Hombres;Mujeres ;1.5.1. Población en etapas educativas (01/01/2017);0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niños;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niñas;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);1.5.2. Escolarización de alumnos por tipo de centro (año escolar 2015/16);En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos extranjeros;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos con necesidades de apoyo educativo;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;No sabe leer ni escribir o sin estudios;Primaria incompleta;Bachiller Elemental, Graduado Escolar, ESO,Formación profesional 1º grado;Formación profesional 2º grado, Bachiller Superior o BUP;Titulados medios, diplomados, arquitecto o ingeniero técnico;Estudios superiores, licenciado, arquitecto o ingeniero superior, estudios superiores no universitarios, doctorado, estudios postgraduados;Nivel de estudios desconocido y no consta;Casos trabajados por el programa de absentismo municipal (curso escolar 2015-2016);Casos trabajados HOMBRES;Casos trabajados MUJERES;Calidad de vida relacionada con la salud (CVRS) ;Calidad de vida relacionada con la salud (CVRS) HOMBRES;Calidad de vida relacionada con la salud (CVRS) MUJERES;Nº de personas con grado de discapacidad reconocido;Hombres;Mujeres;Mujeres por cada 100 hombres (Feminización de la discapacidad reconocida);Satisfacción de vivir en su barrio ;Calidad de vida actual en su barrio ;Convivencia vecinal;Espacios verdes;Parques infantiles ;Centros culturales;Organización de fiestas y eventos populares;Instalaciones deportivas;Servicios sociales municipales;Percepción de seguridad en Madrid;Percepción de seguridad en el barrio por el día;Percepción de seguridad en el barrio por la noche;1º. Personas orinando en la calle;2º. Residuos por excremento de animales domésticos;3º. Molestias por ruido;Pareja o matrimonio con hijos;Hogar formado por madre con hijos a cargo;Nacido en España;Nacido en un país fuera de la Unión Europea;Dificultad para llegar a fin de mes (% respuesta mucha dificultad + dificultad);Imposibilidad de hacer frente a un gasto imprevisto de 650€;Dificultad para hacer frente a los gastos derivados del suministro energético;Entrevistados que han acudido a Servicios Sociales Municipales para solicitar atención social;Personas atendidas en la Unidad de Primera Atención en Centros de Servicios Sociales;Solicitudes tramitadas de Renta Mínima de Inserción;Perceptores de prestación de la Renta Mínima de Inserción;Beneficiarios de prestaciones sociales de carácter económico;Total prestaciones sociales de carácter económico (€);Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar);Hombres;Mujeres;Personas socias de los Centros Municipales de Mayores;Hombres;Mujeres ;Familias atendidas por el Equipo de Trabajo con Menores y Familia (ETMF);Demandas de intervención en los Centros de Atención a la Infancia (CAI);Menores atendidos por el Servicio de Ayuda a domicilio a Menores y Familias (SAD) ;Nº de edificios;Nº de viviendas;Nº Total de viviendas (Censo Edificios y Viviendas 2011);Viviendas anteriores a 1980;Estado ruinoso;Estado malo;Estado deficiente;Estado bueno;No consta;Valor catastral medio de los bienes inmuebles: personas físicas (2016);Valor catastral medio de los bienes inmuebles: personas jurídicas (2016);Superficie media de la vivienda (m2) en transacción (2016);Duración media del crédito (meses) en transacción de vivienda (2016);Nº Total de viviendas familiares (Censo Edificios y Viviendas 2011);Principal;Secundaria;Desocupada;Otro tipo;Lanzamientos judiciales practicados (2013);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Lanzamientos judiciales practicados (2016);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Partículas suspensión PM2.5 (µgr/m3) -Valor límite: 25 µgr/m3-;Partículas suspensión PM10 (µgr/m3) -Valor límite: 20 µgr/m3-;Dióxido de azufre - SO2 (µgr/m3) -Valor límite: 125 µgr/m3-;Monóxido de carbono - CO2 (mg/m3) -Valor límite: 10 µgr/m3-;Ozono - O3 (µgr/m3) -Valor límite: 120 µgr/m3-;Dióxido de nitrógeno - NO2 (µgr/m3) -Valor límite: 40 µgr/m3-;Temperatura media anual (ºC);kg/habitante/año;kg/habitante/día;Relacionadas con las personas;Relacionadas con la tenencia de armas;Relacionadas con el patrimonio;Relacionadas con la tenencia y consumo de drogas;Expedientes instruidos por Agentes Tutores;Atestados/partes de accidentes de tráfico confeccionados;Total detenidos e investigados;Lesiones;Violencia doméstica;Malos tratos a menores;Abusos y agresiones sexuales;Hurtos;Robo con fuerza o violencia e intimidación;Contra la salud pública;Contra la seguridad vial;Censo electoral;Abstención;Votos blancos;Votos a candidaturas;PP;PSOE;Ahora Madrid;Ciudadanos;Centros de Servicios Sociales;Centros Municipales de Mayores ;Centros de Día de Alzheimer y Físicos;Apartamentos Municipales para Mayores;Residencias de mayores ;Centros de Atención a la Infancia (CAI);Nº de Bibliotecas Municipales;Nº de Bibliotecas Comunidad Madrid;Nº de Centros Culturales;Centros deportivos Municipales;Gestión directa;Gestión indirecta;Superficie deportiva m2 ;Superficie deportiva m2 en cdm gestión directa;Superficie deportiva m2 en cdm gestión indirecta;Instalaciones deportivas básicas (2016);Acceso controlado;m2 de superficie en idb acceso controlado;Acceso libre ;m2 de superficie en idb acceso libre;Campos de fútbol ;Pista de atletismo ;Piscinas cubiertas;Piscinas de verano;Zonas verdes (Ha);"Relación de zona verde (m2)/habitante (deseables 15m2/hab; mínimo 10m2/hab)";Escuelas Infantiles Municipales;Escuelas Infantiles Públicas CAM;Escuelas Infantiles Privadas;Colegios Públicos Infantil y Primaria (+ 3 centros con Secundaria);Institutos Públicos de Educación Secundaria;Colegios Privados Inf. o Pri. o Inf. y Pri.;Colegios Privados Inf., Pri. y Sec. o Pri. y Sec. ;Mercados Municipales;Nº total de asociaciones (2016);Nº de asociaciones de carácter social;Nº de asociaciones de vecinos
Las Águilas;360,96;141,15;50.949;23.706;27.243;47,96;5.793;6.665;10.191;13.858;10.006;4.436;14.442;5.154;45.932;21.425;24.507;5.017;2.281;2.736;20.611;2,47;2.362;691;389;59;6,86;-0,16;86,4;79,8;;;;;29.036,0 €;;;;;;;;2.806;;;;;;;;;;6.222;1.068;1.119;2.399;1.636;3.159;541;556;1.228;834;3.063;527;563;1.171;802;;;;;;;;;;;;;3.296;7.943;13.554;7.931;3.231;4.880;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.808 €;233.311 €;80;318;22.998;20.261;864;1.809;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.839;11.806;261;28.495;8.693;5.605;9.617;2.662;1;1;1;0;0;0;0;1;4;2;1;1;148.212;139.600;8.612;;;;;;2;1;2;1;;;2;;;;;;;1;;;
Carabanchel;1.404,83;173,68;243.998;113.503;130.495;43,54;35.024;36.574;58.319;65.677;30.228;18.176;48.404;30.383;203.436;94.163;109.273;40.560;19.340;21.220;93.842;2,60;9.811;2.643;2.191;357;8,99;0,82;85,5;79,7;87,3;81,0;24,3;19,7;26.625,9 €;17.096,9 €;-762,3 €;1.229,7 €;737,0 €;;;;16.933;6.863;2.865;3.998;6.173;2.987;3.186;10.760;4.452;6.308;37.095;6.712;6.913;14.746;8.724;18.966;3.516;3.474;7.529;4.447;18.129;3.196;3.439;7.217;4.277;34.471;17.360;1.746;15.365;5.199;1.849;67;3.283;1.436;592;3;841;13.412;32.207;66.059;35.769;14.915;23.571;358;587;291;296;21,6;;;14.963;7.204;7.759;107,7;63,0;62,0;62,0;6,0;5,4;6,4;6,4;6,1;6,2;61,7;65,2;45,6;7,6;6,2;6,2;;;;;;;;;10.128;895;1.963;1.806;879.958;6.959;1.669;5.290;22.515;8.835;13.680;712;162;86;7.874;57.933;115.270;81.365;125;1.035;6.090;103.880;4.135;65.986,2 €;170.586,2 €;70;290;98.360;78.811;5.866;13.077;606;;;;;;;;;;;;;;288;0,789;470;89;712;626;81;724;1.246;;;;;;;;;173.431;62.378;1.009;109.069;32.494;21.042;37.321;10.914;3;5;10;0;0;1;2;1;6;3;1;2;50.001;33.295;16.706;37;9;126.928;28;44.692;1;0;2;1;246,24;10,09;2;8;30;18;8;2;19;2;112;26;13
Comillas;66,61;331,62;22.089;10.081;12.008;46,74;2.384;3.233;5.055;6.007;3.299;2.111;5.410;2.039;18.534;8.377;10.157;3.555;1.704;1.851;9.397;2,35;1.258;345;178;39;7,76;-0,76;85,9;80,0;;;;;26.236,2 €;;;;;;;;1.420;;;;;;;;;;2.553;514;482;925;632;1.332;269;251;483;329;1.221;245;231;442;303;;;;;;;;;;;;;1.021;2.953;5.924;3.638;1.523;2.769;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.767 €;105.592 €;68;287;11.477;9.090;611;1.742;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.956;6.099;84;10.691;3.631;1.878;3.569;928;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Opañel;110,73;289,18;32.021;14.584;17.437;45,14;3.753;4.955;7.541;8.948;4.090;2.734;6.824;3.201;26.116;11.850;14.266;5.904;2.734;3.170;12.910;2,48;1.553;431;238;44;8,34;1,52;85,5;79,3;;;;;27.181,1 €;;;;;;;;1.995;;;;;;;;;;3.991;790;722;1.488;991;1.981;417;358;757;449;2.010;373;364;731;542;;;;;;;;;;;;;1.516;4.226;8.994;4.929;2.094;3.496;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.102 €;92.433 €;73;304;14.827;11.832;754;2.187;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.009;7.973;129;14.762;4.681;2.688;5.102;1.367;1;1;4;0;0;0;1;0;2;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;1;;;
San Isidro;189,93;199,84;37.956;17.659;20.297;43,94;4.917;6.124;8.871;10.556;4.582;2.906;7.488;4.223;31.214;14.417;16.797;6.742;3.242;3.500;14.867;2,55;1.612;422;329;37;8,79;0,33;86,0;78,9;;;;;24.846,9 €;;;;;;;;3.052;;;;;;;;;;5.265;1.042;934;1.986;1.303;2.709;548;478;1.001;682;2.556;494;456;985;621;;;;;;;;;;;;;2.572;5.528;10.269;5.170;2.073;3.622;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.635 €;80.451 €;68;302;17.187;13.570;1.415;2.070;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.386;10.559;159;16.534;4.722;3.333;5.965;1.380;1;1;1;0;0;1;0;0;1;1;0;1;9.000;0;9.000;;;;;;1;0;0;0;;;0;;;;;;;0;;;
Vista Alegre;158,92;278,88;44.320;20.174;24.146;45,66;5.343;6.672;9.979;11.935;6.693;3.698;10.391;4.625;35.895;16.088;19.807;8.425;4.086;4.339;16.991;2,61;2.074;475;308;45;8,14;0,36;85,1;80,7;;;;;27.013,2 €;;;;;;;;2.862;;;;;;;;;;5.685;1.060;1.046;2.181;1.398;2.954;566;543;1.132;713;2.731;494;503;1.049;685;;;;;;;;;;;;;2.419;6.554;12.805;6.581;2.606;3.901;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.712 €;158.877 €;65;306;19.946;16.433;1.182;2.255;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.096;11.554;165;20.184;6.780;3.948;6.337;1.810;1;1;1;0;0;0;1;0;0;1;1;0;33.295;33.295;0;;;;;;0;0;1;1;;;0;;;;;;;1;;;
Puerta Bonita;160,86;205,09;32.991;15.461;17.530;43,49;4.670;5.260;7.581;8.983;3.935;2.562;6.497;4.065;26.899;12.531;14.368;6.092;2.930;3.162;12.193;2,71;1.253;381;292;36;8,79;0,58;84,6;79,1;;;;;24.383,8 €;;;;;;;;2.491;;;;;;;;;;4.948;883;882;1.960;1.223;2.549;475;410;1.006;658;2.399;408;472;954;565;;;;;;;;;;;;;2.420;4.734;9.324;4.444;1.569;2.486;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.090 €;116.933 €;67;304;13.812;10.959;727;1.848;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.997;9.156;129;13.606;3.907;2.924;4.478;1.344;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Buenavista;561,32;80,61;45.248;21.904;23.344;39,04;9.206;6.026;12.486;11.239;4.245;2.046;6.291;8.037;40.201;19.530;20.671;5.046;2.374;2.672;16.674;2,71;913;316;587;106;11,23;2,05;85,2;80,2;;;;;29.879,3 €;;;;;;;;2.642;;;;;;;;;;9.634;1.597;1.936;4.048;2.053;4.915;834;983;2.038;1.060;4.719;763;953;2.010;993;;;;;;;;;;;;;1.849;4.266;10.676;7.013;3.376;4.817;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.324 €;206.164 €;75;284;9.757;8.200;432;1.109;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.539;9.538;210;20.579;5.087;3.707;7.631;2.723;0;1;1;0;0;0;0;1;2;1;0;1;7.706;0;7.706;;;;;;0;0;1;0;;;2;;;;;;;0;;;
Abrantes;156,46;187,74;29.373;13.640;15.733;42,66;4.751;4.304;6.806;8.009;3.384;2.119;5.503;4.193;24.577;11.370;13.207;4.796;2.270;2.526;10.810;2,72;1.148;273;259;50;8,96;1,00;85,7;78,9;;;;;26.840,5 €;;;;;;;;2.074;;;;;;;;;;5.019;826;911;2.158;1.124;2.526;407;451;1.112;556;2.493;419;460;1.046;568;;;;;;;;;;;;;1.615;3.946;8.067;3.994;1.674;2.480;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.948 €;133.885 €;68;307;11.354;8.727;745;1.866;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.448;7.499;133;12.713;3.686;2.564;4.239;1.362;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Usera;777,77;173,30;134.791;63.527;71.264;42,41;20.364;21.588;32.128;36.848;14.060;9.803;23.863;17.892;108.922;50.813;58.109;25.866;12.713;13.153;49.118;2,74;4.833;1.257;1.204;179;9,38;0,58;85,5;78,1;86,3;81,1;23,6;19,4;24.059,9 €;15.698,2 €;-902,6 €;1.161,5 €;700,5 €;;;;9.918;4.012;1.689;2.323;3.433;1.736;1.697;6.485;2.711;3.774;21.686;3.794;3.913;8.575;5.404;11.124;1.915;2.017;4.401;2.791;10.562;1.879;1.896;4.174;2.613;22.182;10.554;617;11.011;3.578;1.262;59;2.257;1.606;694;0;912;9.551;20.312;38.896;16.557;6.272;9.055;76;386;205;181;21,6;;;9.334;4.531;4.803;106,0;52,5;52,9;59,1;6,9;6,4;7,1;6,4;7,0;7,2;62,2;60,7;43,0;7,4;6,5;6,4;;;;;;;;;6.093;546;1.501;853;384.057;4.595;935;3.660;13.369;5.004;8.365;249;96;31;5.389;33.976;59.285;35.500;380;370;2.715;54.565;1.255;66.398,6 €;197.162,6 €;75;298;49.276;41.799;1.930;5.169;378;;;;;;;;;;;;;;301;0,825;346;48;667;209;3;410;857;;;;;;;;;91.766;35.274;467;55.542;13.405;13.068;20.391;4.829;2;7;6;0;0;1;1;1;7;4;3;1;146.500;132.700;13.800;35;9;61.262;26;108.511;1;1;3;2;194,88;14,46;2;11;10;11;6;4;12;4;93;14;11
Orcasitas;135,64;165,13;22.398;10.581;11.817;43,27;3.805;3.011;4.979;6.177;2.461;1.965;4.426;3.414;20.907;9.897;11.010;1.491;684;807;8.382;2,67;871;219;232;35;8,82;0,64;84,9;77,5;;;;;25.885,8 €;;;;;;;;1.660;;;;;;;;;;4.033;619;714;1.741;959;2.088;318;371;897;502;1.945;301;343;844;457;;;;;;;;;;;;;2.219;3.272;5.990;2.780;1.003;1.305;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.631 €;118.191 €;98;337;7.693;6.949;99;640;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.040;5.350;95;11.489;1.977;2.919;4.663;1.101;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;;;;;;0;0;0;1;;;1;;;;;;;1;;;
Orcasur;138,74;96,09;13.331;6.454;6.877;40,80;2.163;2.311;3.080;3.799;1.215;763;1.978;1.894;11.801;5.685;6.116;1.530;769;761;4.657;2,86;341;84;132;23;11,05;0,47;85,2;75,8;;;;;23.155,2 €;;;;;;;;1.206;;;;;;;;;;2.319;425;431;852;611;1.212;222;235;437;318;1.107;203;196;415;293;;;;;;;;;;;;;1.436;1.933;3.641;1.228;566;854;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.758 €;212.991 €;91;337;3.819;3.549;32;238;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.599;4.099;49;5.400;958;1.500;2.057;438;0;1;1;0;0;0;1;0;1;1;1;0;22.500;22.500;0;;;;;;0;0;1;0;;;0;;;;;;;1;;;
San Fermín;147,54;155,39;22.926;11.036;11.890;39,77;4.220;3.713;5.531;6.144;2.216;1.102;3.318;3.781;19.211;9.246;9.965;3.712;1.789;1.923;8.100;2,83;553;173;267;45;9,66;0,40;86,8;77,5;;;;;24.195,7 €;;;;;;;;1.721;;;;;;;;;;4.476;695;789;1.838;1.154;2.238;348;400;911;579;2.238;347;389;927;575;;;;;;;;;;;;;1.488;3.023;6.207;2.839;1.127;1.572;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.459 €;191.450 €;79;313;6.949;5.624;569;692;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.266;5.841;82;9.266;2.193;2.205;3.404;812;1;1;1;0;0;0;0;0;1;1;1;0;10.000;10.000;0;;;;;;0;0;0;1;;;0;;;;;;;0;;;
Almendrales;78,01;263,09;20.525;9.585;10.940;42,36;2.941;3.400;5.123;5.497;1.967;1.597;3.564;2.527;15.364;7.015;8.349;5.161;2.570;2.591;7.516;2,73;803;190;147;21;9,09;0,51;87,0;79,3;;;;;24.167,0 €;;;;;;;;1.425;;;;;;;;;;3.112;585;587;1.200;740;1.607;295;306;613;393;1.505;290;281;587;347;;;;;;;;;;;;;1.220;3.190;5.969;2.571;1.018;1.477;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.334 €;88.043 €;70;289;7.568;6.239;180;1.085;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.173;5.475;62;7.571;2.167;1.707;2.485;692;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;1;;;;;;;1;;;
Moscardó;90,88;278,92;25.348;11.728;13.620;44,19;3.136;4.023;6.221;6.967;2.900;2.101;5.001;2.706;19.139;8.677;10.462;6.209;3.051;3.158;9.649;2,63;1.167;307;185;30;8,85;0,30;86,5;77,5;;;;;24.962,4 €;;;;;;;;1.629;;;;;;;;;;3.352;646;577;1.301;828;1.730;330;294;683;423;1.622;316;283;618;405;;;;;;;;;;;;;1.131;3.771;7.676;3.594;1.436;2.152;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.697 €;105.934 €;64;284;11.321;9.380;398;1.345;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.966;6.410;84;10.376;3.231;2.002;3.623;894;1;1;0;0;0;0;0;0;1;1;0;1;13.800;0;13.800;;;;;;0;0;1;0;;;0;;;;;;;1;;;
Zofío;77,40;173,72;13.446;6.269;7.177;43,38;1.817;2.297;2.979;3.839;1.470;1.044;2.514;1.588;10.675;4.919;5.756;2.771;1.350;1.421;4.921;2,73;494;122;113;12;9,22;1,53;86,3;82,0;;;;;24.303,4 €;;;;;;;;978;;;;;;;;;;1.946;358;338;725;525;980;171;174;377;258;966;187;164;348;267;;;;;;;;;;;;;918;2.076;4.068;1.660;535;879;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.465 €;81.160 €;59;293;5.460;4.766;122;552;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.249;3.414;59;5.732;1.305;1.308;2.289;453;0;1;0;0;0;1;0;0;1;1;1;0;100.200;100.200;0;;;;;;1;1;1;0;;;0;;;;;;;0;;;
Pradolongo;109,57;153,49;16.817;7.874;8.943;42,75;2.282;2.833;4.215;4.425;1.831;1.231;3.062;1.982;11.825;5.374;6.451;4.992;2.500;2.492;5.893;2,85;604;162;128;13;9,72;0,58;85,8;79,3;;;;;21.749,9 €;;;;;;;;1.172;;;;;;;;;;2.448;466;477;918;587;1.269;231;237;483;318;1.179;235;240;435;269;;;;;;;;;;;;;1.139;3.047;5.345;1.885;587;816;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.833;82.425;72;279;6.466;5.292;530;617;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.473;4.685;36;5.708;1.574;1.427;1.870;439;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Puente de Vallecas;1.496,86;152,05;227.595;107.895;119.700;43,37;30.368;38.529;50.907;65.847;25.426;16.518;41.944;26.464;193.397;91.243;102.154;34.198;16.652;17.546;87.060;2,61;8.496;2.367;2.042;295;8,85;0,18;85,1;78,4;86,4;79,7;23,7;19,1;23.405,0 €;15.930,9 €;-667,4 €;1.124,2 €;671,0 €;;;;19.447;8.396;3.627;4.769;6.835;3.469;3.366;12.612;5.395;7.217;32.451;5.987;5.802;12.239;8.423;16.767;3.053;2.995;6.400;4.319;15.684;2.934;2.807;5.839;4.104;35.884;17.439;1.490;16.955;5.439;2.401;73;2.965;2.117;1.025;12;1.080;20.342;34.764;65.014;28.824;9.460;14.502;234;627;307;320;21,6;;;16.790;8.165;8.625;105,6;68,2;62,5;68,8;6,7;6,3;6,8;6,8;7,0;6,7;63,5;65,8;48,3;7,8;6,1;5,8;;;;;;;;;19.671;1.125;3.081;1.166;792.687;5.588;1.036;4.552;25.604;10.100;15.504;1.696;235;83;9.451;61.510;106.585;63.735;470;1.880;9.785;92.170;2.285;59.906,6 €;135.257,8 €;66;301;95.914;81.021;3.146;11.358;389;;;;;;;;;;;;;;297;0,814;1.159;127;612;296;39;802;819;;;;;;;;;167.503;61.582;894;104.201;19.047;26.228;44.279;7.110;4;7;6;0;0;1;3;1;5;5;5;0;198.865;198.865;0;33;9;96.761;24;44.169;3;1;4;3;307,04;13,49;2;16;15;25;8;5;21;4;138;25;16
Entrevías;597,19;56,16;33.541;16.086;17.455;44,02;4.626;5.569;7.046;9.479;3.977;2.844;6.821;4.070;29.408;14.044;15.364;4.133;2.042;2.091;12.587;2,66;1.361;355;289;44;9,42;0,06;84,1;75,9;;;;;20.936,9 €;;;;;;;;3.197;;;;;;;;;;4.971;901;847;1.886;1.337;2.641;477;454;1.000;710;2.330;424;393;886;627;;;;;;;;;;;;;4.502;5.822;9.891;3.136;805;1.182;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.990 €;145.580 €;79;324;13.780;12.569;244;917;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.473;9.637;156;15.559;2.165;4.983;6.409;818;1;2;1;0;0;0;1;0;2;2;2;0;95.500;95.500;0;;;;;;2;0;2;1;;;0;;;;;;;1;;;
San Diego;106,99;366,38;39.198;18.548;20.650;41,44;5.576;6.714;10.331;10.508;3.564;2.505;6.069;4.696;29.388;13.768;15.620;9.810;4.780;5.030;15.401;2,55;1.453;412;404;61;10,57;0,63;85,4;78,4;;;;;19.764,8 €;;;;;;;;3.439;;;;;;;;;;5.878;1.182;1.108;2.224;1.364;3.081;622;547;1.207;705;2.797;560;561;1.017;659;;;;;;;;;;;;;2.761;5.773;11.985;5.006;1.608;2.457;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.299 €;72.858 €;52;276;17.872;13.895;620;3.261;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.506;11.202;120;14.081;2.815;3.571;5.671;984;0;1;1;0;0;0;1;0;2;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;1;;;
Palomeras Bajas;172,39;228,14;39.329;18.483;20.846;43,01;5.122;7.305;7.451;13.028;3.917;2.506;6.423;4.735;34.793;16.296;18.497;4.536;2.187;2.349;14.837;2,65;1.266;340;365;54;7,53;0,21;85,8;79,3;;;;;27.963,2 €;;;;;;;;2.968;;;;;;;;;;5.597;862;909;2.084;1.742;2.793;406;482;1.025;880;2.804;456;427;1.059;862;;;;;;;;;;;;;2.472;5.029;10.379;5.908;2.112;3.272;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.193 €;100.606 €;69;303;16.279;14.068;494;1.687;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.524;9.397;163;19.804;3.365;4.087;9.619;1.359;1;1;0;0;0;0;0;0;0;2;2;0;6.065;6.065;0;;;;;;0;0;1;1;;;1;;;;;;;0;;;
